61	10	5.296596	2.565447	3.463832	3.843274	2.943700	1.497955	0.935234	-3.841067	-0.074979	-1.180084	2.500322	-1.120070	5.296596	2.565447	3.459551	3.844103	2.943730	0.382546	1.670715	-1.155069	-0.328990	-1.090883	4.535513	0.218931	5.296596	2.565447	3.414782	3.688211	2.937394	4.665170	1.531068	-3.087843	2.313487	1.602236	2.175607	1.614581	5.296596	2.565447	3.463909	3.842727	2.943682	1.890737	1.316879	-6.499593	-0.017305	-1.201813	1.779614	-1.466389	5.296596	2.565447	2.645544	2.368972	2.846148	1.980643	0.389993	1.300002	3.638520	0.925303	3.410373	2.505731	5.296596	2.565447	3.448427	3.746355	2.940004	5.199838	3.882488	-5.953182	2.074788	1.218597	-0.037410	0.574813	5.296596	2.565447	3.463864	3.840755	2.943613	2.720577	2.533176	-11.629005	0.183328	-1.143500	0.761095	-1.682561	5.296596	2.565447	3.379863	3.622272	2.934017	4.531828	1.059566	-2.385824	2.541209	1.675331	2.533527	1.856677	5.296596	2.565447	3.097342	3.200175	2.906081	3.555508	0.671868	-0.149066	3.180046	1.490611	3.693099	2.378142	5.296596	2.565447	3.463791	3.840452	2.943603	2.827943	1.397933	-8.677302	0.348279	-0.827625	0.891276	-1.070312
67	10	6.551009	4.809146	8.907144	1.138560	5.046851	7.373628	5.247258	0.179482	2.396383	1.023476	-1.296157	1.572935	6.551009	4.809146	8.885096	1.752542	5.194704	7.057112	4.382926	0.748607	2.484875	1.111681	-0.223173	1.987226	6.551009	4.809146	8.953680	0.999714	4.833642	7.093426	6.142334	-1.211417	1.735489	0.788931	-1.271289	0.803877	6.551009	4.809146	8.989922	5.877997	5.289266	1.169099	5.056809	-3.661432	-0.856574	-0.337102	-1.056496	-1.000669	6.551009	4.809146	8.959215	1.316305	4.899135	6.835849	6.189191	-1.448652	1.542783	0.720836	-1.209123	0.650324	6.551009	4.809146	8.985965	5.609136	5.286680	2.224135	5.456490	-3.235263	-0.325562	-0.231922	-1.095116	-0.739609	6.551009	4.809146	8.992209	5.969486	5.289789	0.622655	4.760855	-3.929338	-1.235990	-0.373501	-0.806908	-1.110587	6.551009	4.809146	8.912414	3.237725	5.279491	3.621443	2.666624	1.559131	2.299409	1.107136	2.431814	2.389565	6.551009	4.809146	8.960381	1.416254	4.920420	6.759012	6.195144	-1.502167	1.495069	0.702436	-1.197491	0.613462	6.551009	4.809146	8.882792	2.542825	5.260448	5.922692	3.160750	1.223935	2.433844	1.138829	1.235077	2.300449
69	10	6.646292	1.690409	-2.116853	2.235893	-1.246393	0.600269	-2.196897	3.566203	1.331832	-2.157887	-2.361038	1.933148	6.646292	1.690409	-2.002367	2.261313	-1.037523	0.461719	-2.201170	3.891127	1.506222	-2.287495	-2.406756	2.009252	6.646292	1.690409	-1.650067	2.311541	-0.653618	0.189291	-1.935049	4.309197	1.934397	-2.329882	-1.863799	2.409607	6.646292	1.690409	-1.839612	2.212250	-1.443856	1.477530	-1.311102	2.968712	1.317110	-1.336940	-2.358705	1.935655	6.646292	1.690409	3.465280	3.418437	1.089749	6.796515	2.825502	-1.351029	-1.893993	-0.564750	1.556372	0.753563	6.646292	1.690409	-0.569435	2.473038	0.307386	-1.197057	-1.159691	5.054515	2.208351	-2.271798	0.590604	3.156850	6.646292	1.690409	-1.171670	2.378329	-0.210529	-0.301293	-1.577758	4.685181	2.142823	-2.347735	-0.712326	2.846233	6.646292	1.690409	3.111473	2.339665	-1.355784	8.645051	2.704659	0.182103	1.294890	0.926120	0.308257	2.138597	6.646292	1.690409	-1.538821	2.326719	-0.546336	0.089922	-1.849365	4.407018	2.009839	-2.339361	-1.602284	2.528608	6.646292	1.690409	-1.256293	2.366126	-0.286083	-0.201393	-1.638919	4.625580	2.122866	-2.349343	-0.914368	2.783029
72	10	7.029683	4.484808	5.371712	6.067052	4.419039	-2.241024	2.959541	1.688387	2.011062	-0.985992	0.529860	0.018274	7.029683	4.484808	5.407050	6.062479	4.419023	-1.947284	3.093093	1.431560	1.753756	-0.912496	0.261474	-0.443695	7.029683	4.484808	5.606395	6.152571	4.419087	-3.351898	3.045011	0.894410	1.020983	-1.149770	1.309235	-0.354519	7.029683	4.484808	5.456514	6.081645	4.419034	-2.108171	3.145701	1.241924	1.534327	-0.918624	0.259672	-0.693749	7.029683	4.484808	5.539105	6.118000	4.419061	-2.650167	3.160975	0.980709	1.203017	-1.000706	0.621026	-0.832208	7.029683	4.484808	5.474661	6.148692	4.419099	-3.402302	2.772869	1.703607	1.921229	-1.188031	1.106501	0.407625	7.029683	4.484808	5.514310	6.163272	4.419106	-3.690778	2.750299	1.618123	1.807448	-1.230345	1.241239	0.413813	7.029683	4.484808	5.401120	6.103290	4.419071	-2.741681	2.860010	1.764084	2.045380	-1.078506	0.800019	0.269695	7.029683	4.484808	5.571116	6.132868	4.419072	-2.928632	3.136794	0.903960	1.088378	-1.056270	0.894125	-0.722430	7.029683	4.484808	5.601261	6.171995	4.419104	-3.873043	2.820593	1.215130	1.336171	-1.258387	1.512784	0.199502
77	10	5.456567	1.563091	5.082815	2.371465	2.447706	3.456186	-0.608116	-2.914568	-2.696337	-0.024696	0.262183	0.178769	5.456567	1.563091	-0.154397	-0.220316	1.620813	5.226119	-1.128843	1.838447	1.728345	-0.142554	-3.191271	0.739778	5.456567	1.563091	-0.341242	0.565093	2.189915	5.242578	-0.802016	3.781478	1.913530	-0.028514	-2.457722	0.803718	5.456567	1.563091	5.087523	3.224887	4.083721	1.180878	-0.757234	0.249500	-4.162519	-0.743889	2.451982	2.003219	5.456567	1.563091	-0.338053	0.622346	2.242382	5.240175	-0.782738	3.911097	1.932440	0.018377	-2.358761	0.815433	5.456567	1.563091	5.086479	2.879323	3.473894	2.802379	-0.498537	-3.571556	-3.415661	-0.412773	0.307522	-0.567593	5.456567	1.563091	-0.098163	-0.242292	1.608424	5.293790	-1.139657	1.773748	1.711347	-0.079250	-3.189687	0.739253	5.456567	1.563091	-0.271337	1.092481	2.718187	4.773780	-0.719287	4.948196	2.168520	0.390233	-1.345138	1.006563	5.456567	1.563091	1.968916	-0.453024	1.486104	6.040153	-1.337590	0.998155	1.208647	0.478303	-2.600813	0.735155	5.456567	1.563091	5.007543	0.547518	1.328413	4.554761	-1.454897	-1.236324	-1.132590	0.306988	-0.008407	0.711053
80	10	5.103015	4.317489	5.658567	5.823470	4.011752	-0.844710	-3.838810	0.125118	2.785713	0.412967	7.374895	1.649813	5.103015	4.317489	6.282431	6.017928	4.012210	-1.035491	-3.030995	-2.651410	1.498880	-0.353227	6.911364	-1.040034	5.103015	4.317489	6.222869	5.982592	4.012135	-0.277353	-2.837415	-2.265629	2.029399	-0.157493	6.509789	-0.811362	5.103015	4.317489	6.268896	6.008531	4.012191	-0.754021	-2.926203	-2.585738	1.686482	-0.270230	6.754241	-1.011629	5.103015	4.317489	5.663666	5.825215	4.011759	-0.899010	-3.844431	0.129299	2.771832	0.408862	7.383872	1.649638	5.103015	4.317489	6.261010	6.003555	4.012180	-0.639863	-2.894393	-2.531255	1.765584	-0.239953	6.689996	-0.988409	5.103015	4.317489	5.934222	5.879663	4.011867	0.643449	-3.103815	-1.062631	2.769376	0.213624	6.626168	1.049754	5.103015	4.317489	6.267345	6.007528	4.012189	-0.729642	-2.918879	-2.575382	1.703220	-0.263594	6.740448	-1.007441	5.103015	4.317489	5.861514	5.859789	4.011807	0.689467	-3.207109	-0.852326	2.839099	0.330708	6.721369	1.300746	5.103015	4.317489	5.918433	5.904609	4.012007	-2.786801	-4.170916	-0.073790	1.946145	0.021716	7.573614	1.593511
82	10	7.304491	2.987833	0.831014	6.192679	3.497979	-0.381859	-2.320978	0.828512	2.862266	1.134123	0.364532	3.722215	7.304491	2.987833	4.242679	7.390130	3.523012	2.391390	-0.000810	-2.018787	1.562423	1.507233	0.560046	2.432255	7.304491	2.987833	1.732102	6.766813	3.530451	-0.323031	-1.976072	1.976347	2.860773	1.192827	1.639559	3.563264	7.304491	2.987833	1.399657	6.563766	3.523503	-0.643024	-2.212964	1.753160	2.862075	1.142260	1.279086	3.639217	7.304491	2.987833	3.740146	7.352318	3.520310	2.507955	0.109175	-1.832054	1.742237	1.522831	-0.294252	2.526635	7.304491	2.987833	0.747402	6.278248	3.492455	0.225773	-2.034391	0.560361	2.861284	1.173739	0.140449	3.692271	7.304491	2.987833	2.301870	7.050772	3.537053	0.149230	-1.631192	1.971693	2.854022	1.276592	2.148378	3.392999	7.304491	2.987833	0.757695	6.257661	3.493027	0.131682	-2.085331	0.600047	2.861509	1.166742	0.172138	3.699479	7.304491	2.987833	4.578497	7.529068	3.533598	1.578676	-0.619092	-0.283834	2.097708	1.379919	3.688665	2.013737	7.304491	2.987833	2.086843	6.950345	3.535137	-0.018874	-1.753263	2.023887	2.857591	1.246518	1.966687	3.464882
83	10	7.646596	4.208226	3.621645	6.249484	3.285137	5.151097	-0.469116	-3.289400	-2.422665	-1.124825	-3.345636	-5.266316	7.646596	4.208226	3.586953	6.019331	3.285046	4.713803	-2.103364	0.579630	-1.339006	-2.574174	-1.996577	-4.062630	7.646596	4.208226	3.559195	6.095377	3.284032	5.172794	0.538561	-2.180982	-0.836129	-0.120631	-4.328659	-4.159704	7.646596	4.208226	3.596090	6.072558	3.285106	4.726946	-2.076894	0.458563	-1.754568	-2.577220	-1.964425	-4.224161	7.646596	4.208226	3.604753	6.220095	3.284947	5.237237	0.093650	-3.172298	-1.832857	-0.635261	-4.315367	-4.936896	7.646596	4.208226	3.450875	5.352052	3.280608	4.719416	0.026570	-0.135630	0.682202	-0.334782	-3.096035	-2.943740	7.646596	4.208226	3.585997	6.177008	3.284644	5.229362	0.420471	-2.782594	-1.354993	-0.339571	-4.554981	-4.591070	7.646596	4.208226	3.531465	5.735278	3.284501	4.652939	-1.315504	0.814358	0.091849	-2.061014	-2.237571	-3.394432	7.646596	4.208226	3.540772	6.023415	3.283487	5.128486	0.509608	-1.811702	-0.542957	-0.048558	-4.120843	-3.903221	7.646596	4.208226	3.533526	5.990943	3.283245	5.110546	0.489595	-1.675883	-0.436811	-0.032608	-4.040628	-3.810023
86	10	8.509437	2.105621	2.507380	5.841264	2.678227	3.465768	-3.959371	0.416789	1.044109	-2.651914	1.861328	0.026558	8.509437	2.105621	3.743069	5.840341	2.678218	4.859843	-3.375073	-3.131946	0.184251	-3.589201	0.897136	-1.862259	8.509437	2.105621	3.052849	5.848656	2.678229	3.843975	-3.960572	-1.237126	0.350858	-3.486909	1.721490	-0.958595	8.509437	2.105621	1.127012	5.115785	2.676661	7.020690	0.566478	0.055319	2.625315	0.469914	-0.558756	1.219631	8.509437	2.105621	1.674368	5.762392	2.678118	9.031594	-0.017226	-1.980413	0.960098	-1.086693	-1.992128	-0.887399	8.509437	2.105621	2.202822	5.788282	2.678153	8.457444	-0.250166	-2.281954	0.757182	-1.651250	-1.728030	-1.159812	8.509437	2.105621	1.133305	4.258086	2.672046	6.112169	-2.062210	1.599403	3.430741	0.475248	0.627275	2.062064	8.509437	2.105621	1.259129	4.932427	2.676450	5.702331	-4.185003	2.340594	3.479910	0.350370	1.279213	2.423619	8.509437	2.105621	1.845344	5.772760	2.678132	8.867872	-0.035371	-2.090562	0.883460	-1.287884	-1.966101	-0.988837	8.509437	2.105621	1.376193	5.730544	2.678074	9.216757	-0.075926	-1.702811	1.165440	-0.632829	-1.884716	-0.622212
89	10	3.654594	3.280187	4.607465	3.655990	4.539507	2.792720	-0.880125	-2.861022	-1.709501	0.875586	0.157248	0.488442	3.654594	3.280187	2.256008	3.598295	4.492874	7.502105	0.500459	-0.675118	-0.005120	2.830303	-1.402431	0.947741	3.654594	3.280187	4.606102	3.655621	4.538865	3.342758	-0.528455	-3.890316	-1.724696	0.981831	-0.051257	0.398152	3.654594	3.280187	2.298007	3.496206	4.509466	5.463088	-1.501510	0.883009	1.336156	2.439994	0.009796	1.195121	3.654594	3.280187	4.482434	3.646876	4.527116	5.716322	0.813485	-2.620656	-1.316744	1.850104	-0.940372	0.554238	3.654594	3.280187	4.601951	3.654926	4.537727	3.875558	-0.180708	-4.074001	-1.703466	1.131875	-0.223122	0.372941	3.654594	3.280187	4.503718	3.647916	4.528324	5.590871	0.757775	-2.739318	-1.360010	1.794241	-0.876968	0.527681	3.654594	3.280187	4.580380	3.652697	4.534427	4.728461	0.323381	-3.530393	-1.588079	1.435226	-0.507005	0.394406	3.654594	3.280187	1.271959	3.573723	4.485420	7.609290	-0.111982	-0.276063	0.404715	2.994941	-1.097426	1.018269	3.654594	3.280187	1.805962	3.499195	4.495528	6.441760	-1.396085	0.640195	1.247132	2.840171	-0.233591	1.165765
96	10	2.204183	-0.681817	-0.926058	-2.335761	2.385703	-0.236427	-1.683867	4.517023	3.797588	-1.208649	0.748138	2.498107	2.204183	-0.681817	-2.108862	-3.688052	2.181111	-0.374302	-2.046108	3.838798	3.882361	-0.995323	-0.053569	2.278639	2.204183	-0.681817	-3.290584	-5.047515	2.037740	1.304140	-1.926145	3.021357	3.709522	-0.475170	-0.921226	1.809070	2.204183	-0.681817	-3.689092	-4.140723	2.004510	2.900665	-0.639870	1.817513	3.232045	-0.181021	-1.994409	1.049833	2.204183	-0.681817	-0.823944	-1.156621	2.376359	5.838496	2.957214	-0.252320	2.235898	-0.710945	-3.321304	-0.192690	2.204183	-0.681817	0.291524	-0.784401	2.552795	5.069214	2.005901	-1.833569	1.457923	-1.396391	-3.786353	-1.728172	2.204183	-0.681817	-3.686237	-5.171918	2.004028	2.272630	-1.606220	2.474782	3.490913	-0.256321	-1.463129	1.449499	2.204183	-0.681817	-3.482776	-5.202452	2.020555	1.730358	-1.838306	2.824639	3.631008	-0.373331	-1.122756	1.678951	2.204183	-0.681817	-0.363186	-0.997025	2.448759	5.755801	2.851825	-0.679172	2.021327	-0.895502	-3.498730	-0.539974	2.204183	-0.681817	-3.737387	-4.516697	2.000277	2.751665	-0.985961	1.990520	3.302932	-0.186178	-1.860323	1.153667
97	10	6.829653	2.435555	-0.803718	2.180234	2.776333	1.683798	1.603535	3.304781	3.023732	0.440541	-3.482296	2.248344	6.829653	2.435555	0.452241	2.523730	2.936532	4.184529	2.683133	1.235930	2.439259	0.583747	-4.653574	0.945482	6.829653	2.435555	0.694053	2.593834	2.988512	4.370672	2.788683	0.999853	2.313789	0.594523	-4.579771	0.819385	6.829653	2.435555	1.864289	3.304218	3.340364	4.650369	3.468627	-1.409568	0.877121	0.625467	-3.433985	-0.450353	6.829653	2.435555	1.727866	3.437199	3.398623	1.311529	1.994668	3.930448	2.738239	0.424994	-0.907629	3.582795	6.829653	2.435555	0.693680	2.794314	3.230339	0.420712	1.203262	4.312755	3.028871	0.370298	-1.422795	3.717005	6.829653	2.435555	0.834497	2.641470	3.022748	4.474910	2.854767	0.843492	2.228222	0.600895	-4.513714	0.736058	6.829653	2.435555	2.206319	3.739058	3.422961	3.446970	3.608502	-3.321896	-0.833816	0.036668	-2.296149	-1.137115	6.829653	2.435555	0.366620	2.610460	3.145468	0.376989	1.130152	4.286440	3.043767	0.367537	-1.734408	3.578983	6.829653	2.435555	-0.724000	2.188585	2.798814	1.483976	1.520676	3.453686	3.034078	0.428691	-3.312048	2.389167
98	10	5.659107	1.711250	2.867049	0.476027	4.088728	8.440631	2.291516	-3.762721	0.891541	0.770358	-1.078572	2.184726	5.659107	1.711250	2.897954	0.520895	4.289713	3.343005	-1.271083	-0.195429	-0.279924	-0.603036	1.649948	2.138408	5.659107	1.711250	2.238994	-0.183630	4.094013	2.846359	-2.066727	3.444972	1.632080	-0.154740	1.656214	3.376860	5.659107	1.711250	1.524401	-0.702641	3.749601	4.196382	-1.209532	2.950364	2.398290	0.456686	0.935857	3.732209	5.659107	1.711250	2.637120	0.104614	4.207076	2.727581	-1.842211	2.453969	0.625269	-0.464160	1.887811	2.921204	5.659107	1.711250	0.622731	-1.313448	3.121788	6.793629	0.897932	1.871194	2.719333	0.891023	-0.155044	3.763271	5.659107	1.711250	0.752360	-1.222372	3.237424	6.428868	0.578329	2.070141	2.702707	0.833741	0.045633	3.779672	5.659107	1.711250	1.285960	-0.868317	3.605672	4.895292	-0.651429	2.698028	2.530416	0.595632	0.679388	3.772143	5.659107	1.711250	1.711209	-0.569547	3.853921	3.710106	-1.601051	3.139012	2.263548	0.323299	1.131368	3.680077	5.659107	1.711250	2.895959	1.002861	4.319797	6.143023	0.498495	-3.954093	0.086638	-0.215197	1.005333	1.506932
99	10	8.345747	3.885621	6.400411	5.591724	4.407257	1.410493	-3.475385	-0.035707	-0.664641	-9.210215	5.097395	-2.810857	8.345747	3.885621	3.058829	2.717669	4.342575	2.667646	1.295000	1.798351	3.036368	-1.192422	0.001098	1.361117	8.345747	3.885621	5.837808	3.836914	4.380616	-0.050164	-4.262514	0.998615	-0.050308	-11.893939	5.618840	-2.506463	8.345747	3.885621	4.628045	3.022013	4.344478	-1.116275	-2.421146	4.559476	3.324786	-1.482799	4.225469	2.538858	8.345747	3.885621	5.506440	5.244972	4.401479	4.319774	4.007296	-2.191824	1.236990	-3.461111	0.299585	-1.290584	8.345747	3.885621	4.069463	2.789080	4.342611	4.358025	2.776246	0.130293	2.353574	-2.129945	-0.924972	0.256326	8.345747	3.885621	5.309756	3.290029	4.349884	-0.720737	-4.460458	5.287348	1.359015	-12.179753	5.615652	1.519207	8.345747	3.885621	3.199072	2.714211	4.342561	3.322229	1.666532	1.370221	2.890216	-1.410964	-0.263993	1.080208	8.345747	3.885621	4.948432	3.133292	4.346085	-0.981215	-2.805637	5.008486	3.202879	-2.526222	4.917241	2.418923	8.345747	3.885621	6.463553	5.979578	4.407280	1.717851	-3.193372	-0.270018	-0.856171	-8.643405	4.731427	-2.818739
