22	10	4	6.615530	3.414200	1.968400	3.282007	3.162085	0.897443	6.157643	4.103947	4.114083	-5.733681	1.492451	2.994688
22	10	1	6.615530	3.414200	3.459939	5.299397	3.208929	-0.350485	6.892855	5.170474	3.640342	-6.189361	2.011467	3.053093
22	10	1	6.615530	3.414200	2.313732	3.848409	3.199238	0.397157	6.376428	4.370796	4.060207	-5.782415	1.712590	3.044172
22	10	1	6.615530	3.414200	1.750387	2.713022	2.999186	2.207523	5.908569	3.730224	4.129010	-5.698320	0.901410	2.792376
22	10	1	6.615530	3.414200	3.779090	5.866472	3.207998	8.540957	6.108644	0.588260	2.919667	-3.250147	-2.427757	-0.135103
22	10	2	6.615530	3.414200	4.567355	6.586893	3.209092	1.519899	7.546821	-2.716180	0.075096	-7.342693	-0.561205	-4.916811
22	10	2	6.615530	3.414200	2.766761	4.460913	3.207315	-0.022995	6.599146	4.681080	3.953925	-5.877954	1.853597	3.067144
22	10	2	6.615530	3.414200	1.905873	3.156811	3.143196	1.060129	6.106046	4.040509	4.121565	-5.725413	1.412544	2.974383
22	10	1	6.615530	3.414200	4.567882	6.587534	3.209092	1.062591	7.423732	-1.407235	0.021684	-7.393562	0.974920	-3.375400
22	10	1	6.615530	3.414200	4.161842	6.112089	3.209083	0.167438	7.168936	5.496297	2.636688	-7.053126	2.213069	2.807256
23	10	5	5.576072	3.807274	3.536641	7.939646	4.131892	4.688473	3.926648	-1.663182	1.670908	-3.041315	-6.255149	-3.167393
23	10	9	5.576072	3.807274	3.536645	8.003937	4.133344	3.845767	-0.954723	-4.213785	-0.417600	-5.326204	-7.507028	-4.707858
23	10	4	5.576072	3.807274	3.536645	7.998006	4.133210	3.994872	-0.474311	-3.699724	-0.020641	-5.659292	-8.139992	-4.697351
23	10	8	5.576072	3.807274	3.536640	7.935219	4.131793	4.696833	4.038908	-1.573160	1.753088	-2.903537	-6.015941	-2.962148
23	10	6	5.576072	3.807274	3.536645	8.014069	4.133572	1.941900	-1.239931	-6.368580	-2.140715	-4.007620	-0.786573	-4.684622
23	10	10	5.576072	3.807274	3.536645	8.007265	4.133419	3.740492	-1.104237	-4.617716	-0.728113	-4.861619	-6.724748	-4.710086
23	10	5	5.576072	3.807274	3.536645	8.011492	4.133514	3.194474	-1.181558	-5.423372	-1.348650	-4.259567	-4.829498	-4.711007
23	10	4	5.576072	3.807274	3.536644	7.969725	4.132570	4.508532	2.413894	-2.409813	1.014711	-4.201202	-7.795738	-4.331263
23	10	5	5.576072	3.807274	3.536645	7.980687	4.132818	4.365836	1.436814	-2.789555	0.698926	-4.777319	-8.189927	-4.558154
23	10	4	5.576072	3.807274	3.535146	7.867781	4.130612	3.702639	3.968874	0.055805	3.335083	-0.791827	-1.026218	0.776508
24	10	7	4.700000	0.049911	0.443806	-0.180925	1.172995	0.144959	1.301414	1.681165	2.992104	2.764635	-0.119212	2.620039
24	10	4	4.700000	0.049911	2.610229	0.451383	1.175403	1.479133	1.239227	0.863858	2.211966	3.510918	3.945987	2.697995
24	10	1	4.700000	0.049911	2.405556	-0.004502	1.172268	6.975392	2.253580	-0.506836	2.153641	3.232511	-1.025519	1.566640
24	10	1	4.700000	0.049911	2.710652	0.461631	1.174764	2.570764	2.003976	0.195792	1.453638	3.492696	3.616005	2.460299
24	10	2	4.700000	0.049911	2.633068	0.199427	1.172585	6.106546	3.093373	-0.884448	1.594917	3.469818	1.212860	1.246623
24	10	7	4.700000	0.049911	1.167369	0.095989	1.174208	-0.315993	0.531444	1.716469	2.917096	3.068508	1.736208	2.883191
24	10	1	4.700000	0.049911	1.487487	-0.240428	1.172384	5.332008	1.658336	0.689690	2.794726	2.622290	-1.678680	2.140921
24	10	9	4.700000	0.049911	0.911027	0.025214	1.173883	-0.484081	0.744840	1.725314	2.949577	2.995176	1.295045	2.856438
24	10	3	4.700000	0.049911	2.524304	0.428023	1.175464	1.177163	0.998227	1.026236	2.377008	3.472490	3.704190	2.749284
24	10	2	4.700000	0.049911	0.412546	-0.243942	1.172751	1.938722	1.422718	1.591694	2.993199	2.683843	-0.583061	2.496598
25	1	100	5.815787	0.440738	-0.975960	0.129414	0.417320	8.172526	2.668279	-3.719774	-6.068142	-2.382994	-1.883749	-2.465276
26	1	100	7.438342	4.797376	8.054641	2.744062	4.455767	-0.583076	1.211040	1.871485	1.360341	-1.095663	2.508883	3.424387
27	10	58	6.642922	3.816288	-0.639111	3.372628	4.133993	-1.574404	-4.004009	8.274231	2.700478	-0.847734	2.892496	3.960480
27	10	2	6.642922	3.816288	4.880485	7.133782	4.146150	2.927550	3.916859	-2.807202	0.301507	-1.090567	0.656153	-1.652939
27	10	1	6.642922	3.816288	2.074400	6.495990	4.146150	1.419903	2.892679	3.330248	2.102953	-0.518338	0.742961	2.797490
27	10	1	6.642922	3.816288	0.527774	5.987947	4.146148	4.163274	3.392682	1.499045	2.328754	1.150055	0.195129	2.228341
27	10	1	6.642922	3.816288	2.334129	6.609332	4.146150	1.292541	2.940646	3.340936	1.976000	-0.540269	0.808679	2.777259
27	10	2	6.642922	3.816288	3.805589	7.164965	4.146150	1.526947	3.382870	1.747661	-0.263230	-1.714804	0.856849	-0.112323
27	10	3	6.642922	3.816288	4.878597	7.157216	4.146150	2.423214	3.740294	-1.319154	0.073424	-1.285008	0.740318	-1.561665
27	10	2	6.642922	3.816288	2.181464	6.542966	4.146150	1.365827	2.910994	3.339822	2.055427	-0.527864	0.771262	2.793132
27	10	3	6.642922	3.816288	4.888080	7.146226	4.146150	2.674204	3.829932	-2.133052	0.187302	-1.187695	0.700290	-1.610777
27	10	1	6.642922	3.816288	1.784403	6.366669	4.146150	1.588757	2.855609	3.264992	2.206127	-0.480228	0.659254	2.787188
28	1	100	6.121914	2.891378	4.562203	4.532844	2.957391	3.033591	0.826998	-7.062287	0.528739	-0.538447	5.749073	1.600200
29	2	18	7.471611	1.749467	1.939906	-4.638010	0.362742	0.374907	-0.709954	5.800589	2.183511	-0.814103	-4.233059	0.352043
29	2	82	7.471611	1.749467	5.449874	0.714972	0.452168	6.165495	-2.836489	-3.230297	-2.927579	-0.335431	0.280221	-1.619846
30	10	5	7.615101	4.509424	6.362755	4.036383	2.128279	4.123506	3.055880	-0.244866	1.984615	-1.738835	1.249365	0.849776
30	10	8	7.615101	4.509424	5.786366	3.916167	2.122772	3.362874	2.254771	1.278223	2.928558	-1.056993	1.746753	1.914564
30	10	1	7.615101	4.509424	6.026084	3.975299	2.125398	3.637717	2.548279	0.999313	2.843104	-0.985870	1.554664	1.827288
30	10	6	7.615101	4.509424	6.370193	4.037250	2.128322	4.055708	2.627416	-0.641091	1.251737	-2.159369	1.301570	0.231387
30	10	5	7.615101	4.509424	5.850930	3.922887	2.123495	3.179781	2.066997	1.357654	2.929619	-1.078687	1.918074	1.941482
30	10	2	7.615101	4.509424	6.255427	4.019588	2.127478	3.914270	2.865934	0.583346	2.666258	-1.026576	1.389116	1.636398
30	10	1	7.615101	4.509424	6.340450	4.031192	2.128128	2.931840	0.578310	0.805123	2.311673	-1.624728	2.284515	1.603109
30	10	6	7.615101	4.509424	6.372415	4.037466	2.128332	3.837934	1.487443	-1.012163	0.231953	-2.449396	1.496892	-0.529978
30	10	5	7.615101	4.509424	6.346685	4.034224	2.128175	4.094155	3.085962	0.064543	2.332348	-1.394617	1.272132	1.221229
30	10	5	7.615101	4.509424	6.078846	3.986257	2.125910	3.692122	2.608274	0.930684	2.817603	-0.978087	1.521360	1.802014
31	10	3	8.302844	2.950597	2.145334	4.282072	4.208072	1.908174	-1.437697	1.066183	-4.570507	-1.391515	0.548773	1.918563
31	10	1	8.302844	2.950597	1.603420	4.413441	4.114021	7.154455	3.467172	-4.134491	-1.908796	0.643235	-3.285255	-2.954907
31	10	1	8.302844	2.950597	0.304084	4.272125	3.666914	8.384425	5.253203	-2.224427	-0.221683	1.198029	-2.921296	-0.921570
31	10	1	8.302844	2.950597	2.277516	4.430899	4.174116	6.502579	2.401993	-5.126428	-2.699357	0.365740	-3.248184	-3.861669
31	10	1	8.302844	2.950597	1.158066	2.709271	3.160052	5.806093	2.273118	0.874936	2.505890	1.632635	-0.803090	2.414065
31	10	3	8.302844	2.950597	1.384950	2.907624	3.503247	4.284916	1.214101	1.313434	2.821571	1.441063	-0.326105	2.775342
31	10	3	8.302844	2.950597	1.653123	3.372658	3.861608	2.540090	0.208049	1.748132	3.022679	1.022800	0.185237	3.001950
31	10	1	8.302844	2.950597	0.718554	3.325115	2.434880	8.079351	4.571448	-0.149388	1.667402	1.699325	-1.761008	1.394159
31	10	1	8.302844	2.950597	2.895408	4.442175	4.217529	4.334637	-0.543607	-8.453745	-4.515769	-0.570025	-1.845980	-5.561855
31	10	1	8.302844	2.950597	1.801723	4.419101	4.133102	7.001005	3.216830	-4.367835	-2.099786	0.580582	-3.293519	-3.172985
32	1	100	6.665367	3.015845	2.731940	2.886212	1.142671	3.387378	1.974125	-1.715319	0.912780	-1.879407	1.310544	1.542487
33	10	1	7.309992	4.008043	3.918860	-3.017110	2.333207	1.980659	1.871131	3.182739	4.547005	-1.280467	-0.153369	1.611011
33	10	1	7.309992	4.008043	5.011083	-1.197030	2.903074	4.177409	5.097102	0.104802	-0.816257	-5.842410	-0.246948	-2.964639
33	10	43	7.309992	4.008043	-0.356345	-3.792665	0.259021	-3.147563	-0.298472	6.811709	1.520196	-8.270510	0.662680	0.215468
33	10	1	7.309992	4.008043	3.742650	-2.371244	0.939744	4.506691	6.334916	1.735611	3.732269	-0.925233	-1.506896	1.010255
33	10	1	7.309992	4.008043	4.926733	-1.329849	2.540771	4.359065	5.480876	0.270355	-0.320955	-5.121644	-0.298175	-2.545036
33	10	2	7.309992	4.008043	5.159950	-0.890722	3.310337	3.741370	4.157843	-0.257455	-1.976334	-7.283156	-0.153649	-3.939174
33	10	1	7.309992	4.008043	5.188298	-1.582932	3.244258	2.250746	1.500191	2.013743	-1.343512	-8.460884	2.606494	0.959106
33	10	1	7.309992	4.008043	4.842414	-2.304315	2.997445	2.013534	1.135480	3.412547	3.721184	-1.640646	2.327775	2.503553
33	10	3	7.309992	4.008043	3.403016	-2.379900	1.204817	3.019149	5.326837	1.737031	1.413257	-3.837624	-0.748308	-1.207245
33	10	1	7.309992	4.008043	5.217372	-1.503900	3.272103	2.284119	1.566308	1.736258	-2.964984	-8.749102	2.478046	0.408840
34	1	100	8.370052	0.827470	0.799731	2.875731	1.938168	2.025372	-0.957602	-6.481693	-5.025264	-6.312106	-0.087939	-2.387767
35	10	4	6.444637	3.639065	3.176480	6.420987	4.736821	-2.010354	-1.718815	1.257439	-1.676229	-2.491184	4.261334	0.590730
35	10	4	6.444637	3.639065	3.379528	6.434663	4.736821	-1.570309	-1.614634	0.361761	-2.584472	-1.983533	4.348533	-0.661634
35	10	1	6.444637	3.639065	3.285939	6.181156	4.736816	7.266753	-1.479237	-2.614062	1.445089	0.291887	0.076495	-0.498842
35	10	1	6.444637	3.639065	3.198789	6.139053	4.736813	7.407107	-1.853347	-2.166992	1.688480	0.395834	0.180569	-0.353539
35	10	2	6.444637	3.639065	1.607830	4.988684	4.736605	3.305180	-2.542059	2.420491	3.029660	-1.269468	2.304005	2.422705
35	10	1	6.444637	3.639065	2.862702	5.974051	4.736799	7.255526	-2.980341	-0.912936	2.351194	0.439675	0.605810	0.323375
35	10	3	6.444637	3.639065	2.107559	5.866022	4.736817	0.646374	-1.980046	4.115830	3.105364	-1.539777	3.708118	2.470912
35	10	1	6.444637	3.639065	3.518733	6.304317	4.736820	5.866336	-0.782191	-4.598103	0.381320	-0.062688	0.010651	-0.781104
35	10	3	6.444637	3.639065	1.530346	5.016072	4.736661	2.610188	-2.442691	2.633187	3.044801	-1.280279	2.570244	2.443481
35	10	5	6.444637	3.639065	3.585923	6.434858	4.736821	-0.754449	-1.415345	-1.865959	-3.064389	-1.589382	4.298004	-0.838078
36	1	100	8.204051	6.003627	5.797111	0.047602	1.434879	-7.672937	-5.169454	3.640086	3.731858	-0.161652	5.392438	3.282868
37	1	100	4.496739	2.416219	2.402863	2.666569	3.556611	5.256017	0.031492	-12.636454	-0.655301	0.003389	-6.867042	-4.709519
38	1	100	6.608027	3.780846	6.898395	9.227522	2.391300	5.389940	-1.072703	-8.352605	-0.254635	0.662850	0.138721	0.748424
39	1	100	3.847799	2.353793	6.375119	6.750869	3.828825	5.429356	-1.370472	-1.136123	1.519871	2.347559	-0.625070	2.725215
40	1	100	8.393248	2.108614	3.873483	1.226092	1.082654	-0.623010	-1.973727	-0.022177	1.912782	2.390371	6.325024	3.277824
41	10	2	5.717114	3.753758	4.741029	5.168044	4.358765	0.493132	-4.128899	-0.165979	1.443706	4.195918	1.899743	1.415695
41	10	7	5.717114	3.753758	4.733133	5.110569	4.355509	1.964955	-4.760191	-0.020619	2.484238	4.288586	1.299445	2.025808
41	10	18	5.717114	3.753758	4.738209	5.090366	4.351365	3.168110	-2.346746	-2.393227	1.996577	4.700700	-1.867153	1.053872
41	10	5	5.717114	3.753758	4.741340	5.184156	4.358960	0.758648	-3.807426	-1.347326	-0.122570	4.241696	1.471739	0.030227
41	10	2	5.717114	3.753758	4.727566	5.053959	4.350342	2.870324	-5.097588	-0.338760	2.508504	4.504344	0.362863	1.969633
41	10	15	5.717114	3.753758	4.732063	5.046031	4.348611	3.124365	-3.875783	-0.976365	2.384045	4.625290	-0.384455	1.748282
41	10	9	5.717114	3.753758	4.728019	5.076663	4.352702	2.544907	-5.065558	-0.085569	2.530539	4.404074	0.831907	2.039909
41	10	7	5.717114	3.753758	4.729025	5.047090	4.349364	2.993673	-4.827365	-0.556791	2.472122	4.555389	0.083659	1.900318
41	10	4	5.717114	3.753758	4.740989	5.168087	4.357438	1.931818	-3.169067	-4.491890	0.597442	4.411979	-3.090933	-0.442820
41	10	8	5.717114	3.753758	4.740661	5.153069	4.356282	2.462051	-2.925766	-4.061053	1.086739	4.503623	-3.399316	-0.063739
42	10	1	5.010620	2.729376	4.601163	1.586331	3.934885	1.273556	2.481007	0.925758	3.156128	0.366463	0.052334	2.287210
42	10	2	5.010620	2.729376	5.190349	2.886367	4.081698	7.319258	-0.050331	-6.838936	0.712457	-0.495326	-1.397168	-2.399010
42	10	3	5.010620	2.729376	5.149633	2.741408	3.982296	7.915953	1.898864	-4.867726	1.371903	-0.005207	-3.614969	-1.370547
42	10	1	5.010620	2.729376	5.118688	2.621638	3.925095	8.002527	2.749857	-3.925389	1.689740	0.190851	-4.035152	-0.771928
42	10	2	5.010620	2.729376	5.231513	3.013737	4.187976	3.685458	-3.597265	-6.286784	-1.489694	-2.865490	0.549641	-2.655206
42	10	1	5.010620	2.729376	5.218788	2.977371	4.157423	5.916180	-2.524234	-7.998560	-0.265382	-1.626601	0.287141	-3.018763
42	10	2	5.010620	2.729376	5.135398	2.687264	3.953768	7.977738	2.338586	-4.397073	1.530351	0.093319	-3.928467	-1.077836
42	10	1	5.010620	2.729376	5.104253	2.563300	3.904456	7.995367	3.029777	-3.571112	1.809764	0.264127	-3.978051	-0.535991
42	10	2	5.010620	2.729376	5.198035	2.911913	4.102322	7.075644	-0.599010	-7.351303	0.523867	-0.678731	-0.856234	-2.619648
42	10	3	5.010620	2.729376	5.222500	2.988406	4.166782	5.544369	-2.905550	-7.804497	-0.499046	-1.917345	0.402587	-2.968810
43	1	100	5.240136	2.267216	-0.260257	1.482643	2.476927	-1.335258	1.680093	-7.047618	-6.188849	-4.513754	-1.516383	-5.471690
44	1	100	4.723495	4.224053	4.632314	7.250086	4.116596	-1.115961	-5.963032	1.820414	1.451747	-0.460380	7.271661	2.185519
45	10	1	9.781978	3.790927	4.839483	0.932851	-0.904882	3.492774	6.256518	-7.081890	1.580156	-0.180592	-0.839752	-4.470573
45	10	3	9.781978	3.790927	4.595291	0.534810	-1.044100	3.402745	5.470585	-2.410229	3.557143	0.557702	-5.570965	-3.526071
45	10	3	9.781978	3.790927	1.362715	-3.987450	-1.084994	-2.296388	4.054699	2.459378	4.363171	0.122678	0.049092	0.825931
45	10	1	9.781978	3.790927	4.837175	0.919486	-0.904694	1.673145	5.715671	-2.239117	0.554534	-1.562005	3.266734	-4.347749
45	10	3	9.781978	3.790927	3.751683	-0.999997	-1.039922	-1.252601	4.930429	2.556487	1.558908	-0.856753	4.932183	0.236346
45	10	5	9.781978	3.790927	3.351576	-1.588327	-1.086005	1.668381	4.599667	0.088324	4.232926	1.138957	-3.215721	-0.086954
45	10	1	9.781978	3.790927	4.264858	-0.076972	-1.078331	2.938194	5.113199	-1.258865	3.868658	0.942515	-4.366880	-1.606475
45	10	3	9.781978	3.790927	1.895298	-3.359273	-1.081737	-2.350042	4.337954	3.031923	3.933523	-0.178491	1.888309	0.821843
45	10	2	9.781978	3.790927	3.889466	-0.739908	-1.084686	2.397108	4.857902	-0.567127	4.057567	1.081037	-3.549417	-0.710343
45	10	1	9.781978	3.790927	4.812990	0.902692	-0.933695	3.602656	6.028333	-5.294811	2.774404	-0.129471	-3.702219	-6.147927
46	1	100	7.514843	3.228790	7.236869	1.522597	0.325481	-1.992947	-1.750232	0.724779	1.353607	-5.867359	6.880278	-2.250284
47	1	100	7.590332	4.138191	4.205654	0.469814	4.117276	-9.639478	-7.622600	8.996437	1.276249	-0.900012	4.262518	3.313568
