79	1	9.203210	61.660211	38.146985	40.520509	0.224252	0.733988	0.532362	0.920630	157.101200	6.000000	99.675120	2.002204	6.000000	0.026599	1.364647	5.000000	3.212525	0.869852	4.000000	0.011167	160.361763	2.000000	0.010032	1.451450	2.000000	0.014334	7.619172	2.000000	0.018173	1.090650	6.000000	0.096110	10.719056	4.000000	0.017895
80	1	45.226236	84.671175	84.733683	46.198270	0.100941	0.963250	0.156355	0.125414	38.744184	2.000000	66.491890	3.253168	4.000000	0.015707	0.184379	5.000000	73.767862	3.228712	5.000000	0.012690	173.555157	1.000000	0.011628	0.694329	2.000000	0.014584	11.466459	1.000000	0.012440	0.392221	1.000000	0.013357	12.241551	3.000000	0.079386
81	2	23.671755	72.774897	34.254455	48.796678	0.266733	0.125392	0.591855	0.682045	179.228528	5.000000	73.820083	2.885488	1.000000	0.015683	0.629123	1.000000	61.509193	2.304077	3.000000	0.011124	107.024014	5.000000	0.022270	1.321442	3.000000	0.107929	5.800673	4.000000	0.017848	0.579610	4.000000	0.013552	2.660478	5.000000	0.011318
82	1	59.355438	68.350502	19.482528	98.517349	0.335620	0.805354	0.279335	0.219424	51.803931	1.000000	71.068873	0.346555	4.000000	0.114890	0.269394	1.000000	12.794881	8.637717	2.000000	0.012144	26.913871	5.000000	0.018376	1.242429	6.000000	0.011787	7.644323	4.000000	0.014647	1.291775	4.000000	0.030328	10.617333	5.000000	0.018076
83	1	56.484558	65.007872	50.277647	96.309585	0.548520	0.812646	0.194910	0.718604	150.085714	4.000000	58.135876	1.823455	3.000000	0.030758	0.266309	3.000000	50.862415	5.532497	3.000000	0.013372	124.115242	5.000000	0.010757	0.665361	4.000000	0.021307	10.575203	6.000000	0.107168	1.414563	2.000000	0.010509	4.197679	3.000000	0.025282
84	1	3.725102	72.595846	71.273434	61.462781	0.705119	0.994447	0.732768	0.578444	10.517068	1.000000	25.409314	0.080290	4.000000	0.017789	1.590452	4.000000	91.150595	0.807462	1.000000	0.111227	63.440205	4.000000	0.030386	1.129230	4.000000	0.093163	3.217386	6.000000	0.016825	1.116995	6.000000	0.014593	3.288574	6.000000	0.032098
85	1	33.928222	22.362019	94.625684	6.125549	0.497739	0.989027	0.453721	0.241950	76.376998	3.000000	25.831651	0.947693	4.000000	0.041765	0.758776	2.000000	11.552282	4.060473	3.000000	0.038436	54.588808	2.000000	0.038523	0.780045	2.000000	0.018170	9.846020	6.000000	0.025099	0.770698	5.000000	0.011431	1.215240	1.000000	0.044733
86	1	99.430705	63.459334	63.515093	2.873732	0.295360	0.196349	0.689007	0.967520	55.554537	6.000000	37.166851	1.278811	6.000000	0.019121	1.176230	6.000000	27.811381	4.262377	2.000000	0.036886	6.181323	2.000000	0.011018	0.223952	5.000000	0.038720	2.473658	2.000000	0.019728	0.297014	1.000000	0.011110	8.273304	6.000000	0.024098
87	2	99.998237	45.529629	57.052007	32.467732	0.756101	0.854073	0.102182	0.495061	64.404055	4.000000	39.868050	1.700537	2.000000	0.011549	0.188014	4.000000	4.634952	5.697247	4.000000	0.015319	86.446421	4.000000	0.011290	0.117969	4.000000	0.012794	9.866983	1.000000	0.011954	0.959743	3.000000	0.013696	4.193105	5.000000	0.011055
88	3	28.645693	29.248371	47.353761	58.832230	0.458064	0.106488	0.963893	0.364449	38.324436	2.000000	35.665847	0.117274	5.000000	0.024829	0.149492	6.000000	81.350597	6.428099	6.000000	0.071381	72.435389	5.000000	0.010903	0.386651	4.000000	0.019907	1.507421	1.000000	0.011817	0.501555	6.000000	0.011663	10.229309	6.000000	0.185704
89	2	27.039650	50.543274	69.147344	83.156999	0.109476	0.995696	0.300980	0.963604	136.967392	2.000000	57.962836	0.751647	3.000000	0.010057	0.280872	5.000000	45.139139	5.113101	1.000000	0.010069	40.523518	2.000000	0.013931	0.279890	2.000000	0.014129	7.619180	5.000000	0.029926	0.979670	4.000000	0.012203	4.660920	4.000000	0.011358
90	1	56.153584	6.600759	10.252914	58.291780	0.284402	0.347596	0.105674	0.429889	170.890881	2.000000	74.899164	3.391954	3.000000	0.029185	0.980961	1.000000	82.783719	13.457910	2.000000	0.011746	125.838777	2.000000	0.013402	0.448079	3.000000	0.015378	7.324822	3.000000	0.057596	0.354119	6.000000	0.028615	2.458603	1.000000	0.021163
91	1	17.343192	89.253658	79.084819	10.058573	0.412425	0.991640	0.114220	0.404828	127.830038	6.000000	57.508138	0.861716	6.000000	0.011694	0.314462	5.000000	66.199267	4.371526	3.000000	0.019423	116.201341	1.000000	0.240203	0.268989	2.000000	0.051600	8.953295	2.000000	0.010769	0.492709	3.000000	0.043540	13.202276	5.000000	0.089575
92	1	42.263927	74.318666	72.197869	18.637863	0.377075	0.531744	0.859912	0.191512	97.969206	4.000000	25.557486	0.076505	3.000000	0.019062	0.260031	1.000000	18.702310	1.927074	1.000000	0.021047	44.572072	3.000000	0.010093	1.479611	3.000000	0.018127	0.794045	5.000000	0.015171	1.599298	2.000000	0.011823	6.821697	2.000000	0.076196
93	1	86.666280	87.432918	20.888552	71.556373	0.436048	0.116040	0.597531	0.981187	71.832953	5.000000	43.868007	3.759113	3.000000	0.031983	0.184895	5.000000	19.931246	9.417770	2.000000	0.322854	79.694061	4.000000	0.011029	0.150132	6.000000	0.012088	4.866899	6.000000	0.081825	0.671122	2.000000	0.010615	13.149056	1.000000	0.023553
94	2	69.605070	93.858071	18.489447	24.163490	0.458996	0.388260	0.874382	0.268963	161.340069	1.000000	67.053925	3.393711	6.000000	0.010391	0.784160	1.000000	50.018375	1.932725	4.000000	0.014039	152.410836	1.000000	0.010963	1.066310	4.000000	0.014149	13.829097	3.000000	0.037241	1.510238	3.000000	0.039351	0.354343	5.000000	0.011907
95	1	99.163187	24.494782	24.397699	40.295816	0.473650	0.656003	0.788658	0.738908	135.068359	5.000000	46.315676	2.426168	2.000000	0.010612	1.467393	1.000000	65.918404	2.429326	6.000000	0.013595	180.110116	1.000000	0.033944	1.006807	4.000000	0.015482	12.122036	3.000000	0.315988	1.362878	1.000000	0.082079	6.479443	1.000000	0.015806
96	1	31.971913	49.178308	1.280375	31.644946	0.646145	0.676591	0.965744	0.113006	72.531140	1.000000	82.032295	3.013490	1.000000	0.015115	0.814445	3.000000	42.242566	14.197869	1.000000	0.012536	94.386164	3.000000	0.035033	0.887966	3.000000	0.012942	8.030265	2.000000	0.012765	1.441169	2.000000	0.013523	9.370979	2.000000	0.036719
97	1	65.281406	24.073484	20.566391	80.030345	0.762402	0.718087	0.266371	0.731435	168.328088	4.000000	98.655844	2.832517	6.000000	0.010595	0.815423	5.000000	45.283146	14.542383	1.000000	0.012594	112.188656	1.000000	0.011075	1.160135	4.000000	0.029581	14.354307	4.000000	0.027112	0.475569	1.000000	0.010226	3.204637	2.000000	0.016508
98	2	77.492690	17.786899	54.420992	19.492422	0.407203	0.816432	0.454580	0.713929	131.125925	6.000000	21.680098	0.721773	1.000000	0.011059	1.225549	5.000000	82.874806	8.493178	6.000000	0.018094	130.717782	3.000000	0.010021	1.326921	3.000000	0.024863	9.145885	3.000000	0.013477	1.288241	6.000000	0.012653	6.059746	5.000000	0.020667
99	1	92.338903	90.791441	4.579218	23.209782	0.780524	0.788480	0.512034	0.682997	111.775389	6.000000	60.730887	3.119522	1.000000	0.011112	1.014654	6.000000	15.549116	8.853230	6.000000	0.029175	165.104539	5.000000	0.024245	1.102269	5.000000	0.032250	5.415486	3.000000	0.021528	0.866139	2.000000	0.050251	0.210587	4.000000	0.046803
100	1	97.942487	28.503065	25.758575	8.625341	0.347954	0.766327	0.872632	0.272558	22.088782	1.000000	26.509329	3.770876	5.000000	0.010060	1.246204	1.000000	65.448667	7.594187	2.000000	0.013500	58.313769	5.000000	0.035419	1.392869	5.000000	0.019623	14.351632	6.000000	0.042992	0.810561	5.000000	0.016127	5.111071	2.000000	0.011643
