57	1	100	-2.987014	5.098060	6.738999	1.799092	2.509301
58	1	100	-3.619531	7.043738	6.304204	6.847341	-3.987098
59	3	49	-2.907793	-5.984379	5.047666	1.884969	7.343146
59	3	13	2.427654	-7.226599	5.047666	7.935177	1.433610
59	3	38	-3.892142	4.672611	5.047666	7.946442	-4.279920
60	1	100	-2.316689	8.390939	7.542609	4.765638	-1.216794
61	1	100	1.379123	-11.322233	5.097949	2.539315	6.533470
62	2	60	6.210994	3.021530	4.688939	8.071184	-4.460309
62	2	40	4.402920	-4.672464	4.688939	2.224068	5.541825
63	2	16	-12.599261	6.553676	5.366012	4.695590	1.929327
63	2	84	-7.638288	-6.134398	5.366012	-1.211334	7.714499
64	1	100	-0.854064	7.987822	7.106220	7.469389	-4.737234
65	1	100	-2.677922	7.656313	6.886984	7.064407	-5.020510
66	1	100	4.511287	-9.813234	2.935795	2.237258	6.518609
67	1	100	-1.318618	5.037213	7.176378	7.301559	-4.487881
68	2	69	-8.000044	6.642091	8.377680	4.705525	1.066281
68	2	31	-4.599220	-4.051028	8.377680	1.339805	6.873793
69	3	31	2.237480	-13.746910	8.230058	0.758817	7.653655
69	3	2	-0.244294	2.839924	8.230058	6.455146	-4.182691
69	3	67	4.992412	-7.739163	8.230058	5.226271	1.547957
70	1	100	-2.903849	7.670061	9.368968	8.473327	0.650283
71	2	45	-4.145980	1.575840	4.693820	0.724615	4.754507
71	2	55	-2.273237	6.109276	4.693820	5.072539	-0.513924
72	3	51	-1.366732	-3.986171	6.173290	-0.538031	5.779217
72	3	40	-2.160556	2.206459	6.173290	5.918855	-3.754705
72	3	9	3.556923	-8.198805	6.173290	5.918854	-0.252195
73	2	26	4.200708	-8.144149	6.120140	3.368470	7.211485
73	2	74	0.379635	3.575198	6.120140	6.669460	-5.174949
74	1	100	0.659499	-9.130857	7.485049	0.055914	7.864295
75	2	63	-0.194325	-4.329625	7.974912	0.734946	3.008093
75	2	37	-6.172697	6.823376	7.974912	3.569343	-3.085172
76	1	100	2.725984	-4.086121	6.327976	-4.200671	6.549002
77	3	44	5.868041	-4.574445	6.512638	9.274480	1.021562
77	3	46	4.985150	-0.580592	6.512638	9.282538	-2.914311
77	3	10	5.538873	-10.899389	6.512638	3.362286	6.423363
78	1	100	7.660836	-14.041334	4.449526	-0.217568	6.173968
79	1	100	2.484916	6.443926	6.433542	6.309319	-0.892709
80	2	14	3.644728	-7.357100	5.852810	6.477421	3.668055
80	2	86	-2.009404	7.263675	5.852810	8.294538	-2.590577
81	3	60	1.188758	3.502082	4.233918	7.525786	-7.482323
81	3	39	5.889117	-2.454361	4.233918	7.525786	-1.555005
81	3	1	3.218885	-1.485201	4.233918	2.483632	3.575277
82	1	100	-3.805655	7.290595	8.327290	6.645137	-4.832997
83	1	100	-2.401638	5.804636	7.216277	5.606015	-5.484486
84	2	39	-3.001202	6.737153	6.134016	4.101221	2.092691
84	2	61	2.844771	-7.463450	6.134016	1.681460	8.436622
85	2	21	0.284936	-12.111306	2.223795	4.044975	6.946276
85	2	79	6.099931	-7.042226	2.223795	9.038219	0.498103
86	2	75	0.340749	-10.853292	4.983527	0.965418	6.661471
86	2	25	-5.666725	2.682356	4.983527	1.654461	4.843925
87	1	100	2.133058	-6.222323	6.289163	2.695043	8.334178
88	1	100	-0.896830	5.137805	5.034847	5.359928	-1.365346
89	1	100	6.054182	-3.731034	4.110275	7.188184	-2.642138
90	2	82	-1.741605	5.785117	8.186135	6.008211	-2.031374
90	2	18	1.922765	-6.529516	8.186135	0.727102	5.623713
91	1	100	0.277869	-15.358003	3.394629	1.667103	7.307036
92	2	60	-1.854509	-5.765689	5.747741	0.503763	6.235518
92	2	40	-1.899843	5.502887	5.747741	6.069316	-3.654034
93	2	87	2.097651	-9.665928	6.118958	0.835791	4.828129
93	2	13	-0.944183	4.005503	6.118958	5.142805	-1.895450
94	2	87	-3.006309	4.933477	6.511506	9.143252	-4.564466
94	2	13	0.565329	-6.957165	6.511506	4.125655	6.292418
95	2	76	4.254376	4.381867	7.565610	5.931110	0.468430
95	2	24	1.298782	-3.107536	7.565610	-0.371338	6.647126
96	1	100	4.347315	-8.373238	6.228462	6.384146	-2.550034
97	3	63	7.531430	-9.870137	6.282555	6.188980	-0.952406
97	3	13	1.665792	0.592566	6.282555	6.188980	-1.625725
97	3	24	5.349601	-12.167960	6.282555	0.612517	4.703986
98	1	100	4.747129	2.838225	5.736810	4.384464	-1.581690
99	2	67	-3.345433	-4.176439	6.650140	-4.224520	5.136755
99	2	33	-8.509092	4.135586	6.650140	1.716315	-0.154473
100	1	100	-0.144461	7.246998	6.050617	5.524994	-2.934850
