64	2	28	8.329321	5.965352	6.603681	-8.128195	0.522097	-1.333763	-0.134831	4.869092	-8.352130	-5.730088	-12.590978	-3.981191	-9.211466	1.605008
65	3	6	7.414080	-2.417917	3.552745	10.791124	0.569893	-8.362824	0.797352	-2.816742	5.388388	1.939464	6.985200	6.882262	6.206866	7.872305
65	3	89	7.414080	4.064569	8.123522	-10.699268	7.954374	5.210090	0.794191	7.083289	-3.229472	-8.216573	-14.275980	0.756644	-9.255470	1.321578
65	3	5	7.414080	1.225244	6.269326	1.457743	7.933628	5.068721	0.801473	0.764854	5.178896	1.939463	6.517808	6.882040	6.206809	7.872304
66	3	81	6.576104	0.582747	0.440505	4.667738	-9.179829	-11.372162	-0.279565	-4.816586	1.161653	-5.092244	-10.353772	0.897345	-12.161537	2.231129
66	3	10	6.576104	0.579356	0.440466	10.695942	-9.179829	-11.372163	-0.279565	-9.457477	6.651791	7.002919	2.816409	6.663786	5.180060	8.601954
66	3	9	6.576104	6.277254	6.188416	-7.309452	4.406419	4.580255	0.693238	3.413346	-1.096170	-5.092270	-17.598999	0.897345	-12.161537	2.231129
67	3	59	6.350075	4.297431	6.413285	-7.226306	-3.486466	-4.995400	1.895752	2.735043	-0.282520	0.817337	-9.674883	-0.132258	-9.280768	-1.658437
67	3	35	6.350075	-1.171119	2.235126	8.412870	-6.128215	-8.120730	1.895752	-3.300460	7.220976	6.308434	6.012026	6.461105	6.721125	4.870407
67	3	6	6.350075	4.307325	6.415138	-12.210384	2.575907	4.711094	1.092058	5.705628	-2.459292	0.817337	-11.128035	-0.132258	-9.280768	-1.658437
68	2	24	6.547986	2.344206	4.316268	7.940825	-5.655656	-5.126386	0.001980	-1.831071	3.618294	6.197168	4.325238	6.410958	8.009058	8.084129
68	2	76	6.547986	5.639258	4.569074	-7.637965	-5.009040	-5.125809	0.002224	3.083891	-4.227173	-3.785575	-13.347473	1.908284	-4.726064	1.479733
69	2	48	4.692474	1.814484	2.572714	3.316133	-12.722305	-11.766297	-2.936691	-0.411944	2.034892	-5.925239	-10.998527	-3.093981	-1.218904	0.606971
69	2	52	4.692474	1.718044	2.522427	11.052076	-12.775918	-11.780836	-2.936691	-1.807695	7.327307	5.580648	6.801136	2.110849	5.068731	6.745196
70	2	51	6.675963	1.777776	5.375695	3.279506	3.107990	7.943606	0.593176	0.187045	6.484016	6.829853	6.985608	5.030667	4.514366	3.139053
70	2	49	6.675963	7.599790	7.667214	-12.212599	3.092730	8.682853	0.585688	6.114359	-3.651000	-3.332035	-12.442527	-1.368813	-5.618218	1.497465
71	2	84	6.751528	4.124443	6.193785	-13.252159	3.132519	6.155703	0.293624	8.825500	-5.371481	2.150879	-10.825647	3.525955	-10.258326	-2.391682
71	2	16	6.751528	1.271768	5.153542	8.027295	-2.962434	-5.146297	1.538755	-0.617220	4.859903	9.016461	6.368850	7.216480	3.159610	3.750733
72	3	70	2.769029	1.784872	1.584123	-6.081660	-1.744446	-2.836420	1.922328	1.944171	-1.694723	-5.106051	-9.827733	0.952231	-6.488559	1.009102
72	3	10	2.769029	1.785167	1.584432	-18.025426	3.947215	3.981715	1.763344	7.627514	-2.071712	-5.106055	-13.623278	0.952231	-6.488584	1.009071
72	3	20	2.769029	-4.646739	0.959101	7.730322	-2.111995	-6.386091	1.879018	-3.682527	7.542270	6.408839	4.868982	6.893974	6.198478	6.718645
73	3	93	6.156746	-0.254787	1.807227	10.756793	-6.127133	-11.576865	-0.796694	-9.305630	7.402357	6.147870	6.515630	7.714319	6.674116	9.430778
73	3	3	6.156746	6.353396	7.282852	-6.868167	2.355903	5.974776	-0.964504	0.342968	1.615427	-2.609759	-6.660098	2.056203	-3.574172	3.644826
73	3	4	6.156746	2.130169	2.675568	0.546504	-5.473154	-11.141484	-0.796688	-4.116592	1.616008	-2.609726	-6.086017	2.072345	-3.116167	3.645237
74	2	86	6.374796	-2.748245	3.680791	0.705076	-7.572594	-3.944101	-0.169053	-1.666672	-0.134797	-10.098761	-10.418882	2.672518	-10.948413	-0.340174
74	2	14	6.374796	-2.748252	3.680791	4.407931	-7.572594	-3.944101	-0.169053	-4.369888	6.355218	1.954413	1.983486	8.250225	4.788617	5.001399
75	6	64	7.877539	7.351898	5.514582	-10.893255	0.105713	-4.571967	2.573220	2.594311	-2.114321	-5.504664	-8.660877	0.423686	-2.715204	5.315248
75	6	24	7.877539	7.351898	5.514582	-17.639012	5.242150	5.269278	0.336595	4.675499	-2.130788	-5.504664	-11.102609	0.423686	-2.721721	5.308337
75	6	5	7.877539	7.351898	5.514582	-10.305121	5.242150	5.269278	0.336595	-1.245121	5.546385	-2.135335	0.294317	5.221196	2.679044	6.267138
75	6	2	7.877539	7.345626	5.514582	-2.972120	0.105713	-4.571968	2.573220	-3.326105	5.550533	-2.130604	0.295256	5.223058	2.682750	6.267285
75	6	4	7.877539	1.460665	5.334701	2.300298	0.056271	-9.804970	2.577883	-3.456853	6.626563	2.434824	3.581541	6.236810	5.806162	6.527100
75	6	1	7.877539	7.351893	5.514582	-5.026569	5.242150	5.269278	0.336595	-1.249747	6.625339	2.434824	3.580768	6.236809	5.806159	6.527079
76	3	18	6.303692	4.148092	5.804978	-14.039085	2.876979	4.646181	-1.256164	2.109284	-1.613818	-3.230799	-12.548526	2.584100	-5.327567	-0.175152
76	3	37	6.303692	4.015983	5.680872	-3.976979	1.303128	-2.174228	0.145506	-0.613060	-0.430216	-3.214780	-8.790355	2.584100	-5.313489	-0.051198
76	3	45	6.303692	-1.280629	-0.314395	9.313109	-5.014050	-11.966766	-0.808095	-7.111254	5.052967	5.782413	7.359940	5.919833	5.947769	6.097334
77	3	34	5.017312	4.207991	6.647400	-2.792325	0.546634	-0.942721	0.911651	-1.836042	1.901984	-7.296072	-8.366111	2.198611	-4.197819	1.007652
77	3	7	5.017312	4.218925	6.647400	-12.299174	3.753307	6.369367	-0.864286	-0.117444	1.873537	-7.296096	-8.410614	2.198610	-4.198310	1.007653
77	3	59	5.017312	-1.773673	5.479287	9.083801	-3.148116	-10.045863	-0.953966	-10.110068	6.776394	5.312128	6.919541	7.582107	7.595456	7.466062
78	2	40	4.525408	-4.187064	-0.453182	4.880865	-12.467928	-7.948320	0.628445	-8.919742	3.992396	7.217907	3.880665	8.154485	4.014065	7.254737
78	2	60	4.525408	1.465661	-0.396481	-5.690143	-12.467308	-7.948219	0.628445	-4.906611	0.260462	-5.576704	-8.830194	1.966278	-7.630915	3.895216
79	2	51	7.409374	2.916990	4.775046	-10.641750	-2.089294	-5.768456	2.109580	2.073797	-2.747329	-3.468539	-8.571398	2.719232	-10.752069	1.425468
79	2	49	7.409374	1.878768	2.736384	-0.093910	-5.066220	-6.532297	2.115835	-3.726957	6.632316	7.057742	8.985536	5.311741	3.812800	5.420588
80	3	28	6.193823	4.216696	6.511047	-11.994362	5.998911	7.413610	0.775203	-1.483048	7.349482	6.274813	7.518828	6.753357	6.788541	7.726766
80	3	46	6.193823	4.216696	6.511047	-23.126760	5.998911	7.413610	0.775203	4.854729	-3.248438	-4.589067	-12.827110	1.955637	-4.705622	5.584511
80	3	26	6.193823	-0.661708	1.643373	5.196582	-5.552531	-9.700866	0.371895	-8.561676	7.349483	6.274813	7.518835	6.753357	6.788541	7.726766
81	7	28	7.294037	6.391791	7.804279	-2.365886	-2.442327	-6.087432	0.644623	1.819041	-1.637055	-5.785707	-9.179027	4.079794	-9.757222	2.110566
81	7	39	7.294037	6.713914	7.845573	-15.115568	4.846114	-0.198854	2.854584	7.052559	-7.754930	-5.898192	-14.942718	4.079794	-10.131547	2.110566
81	7	19	7.294037	2.821649	6.478963	11.260080	-3.024833	-11.382748	0.647286	-3.609693	5.410396	5.910226	6.699049	7.339136	5.919359	8.401878
81	7	7	7.294037	6.713951	7.845578	-16.820531	6.631985	5.388824	2.089484	6.437622	-7.754412	-5.898192	-14.942717	4.079794	-10.131547	2.110566
81	7	3	7.294037	4.807252	7.447165	1.383628	4.770874	-0.298787	2.857387	1.616362	5.143908	5.907427	6.498771	7.339136	5.918548	8.401878
81	7	2	7.294037	2.946239	6.558144	6.696815	0.693994	-8.952091	2.828307	1.121018	5.358663	5.909853	6.670731	7.339136	5.919251	8.401878
81	7	2	7.294037	5.839021	7.712391	-0.566100	6.631100	5.386070	2.090351	1.003392	5.375773	5.909991	6.681149	7.339136	5.919291	8.401878
82	4	30	7.409722	8.380387	8.226730	-9.514145	4.899310	8.477815	-0.767763	-2.775831	0.388615	-4.339306	-4.018997	1.675814	-6.909013	0.937767
82	4	21	7.409722	2.490542	3.996354	9.634563	-6.512394	-9.879523	0.581698	-5.625322	6.891377	6.469995	6.248695	7.135900	2.324916	7.311717
82	4	17	7.409722	4.930463	7.995526	0.191227	4.899186	8.387439	-0.767764	-8.294109	6.891377	6.469995	6.248695	7.135900	2.324916	7.311717
82	4	32	7.409722	8.380094	8.226730	-2.450285	-1.031886	-3.535050	0.585822	2.232237	-1.604127	-4.343509	-15.053619	1.528183	-9.813424	0.933797
83	1	100	6.349497	2.355571	-1.382302	-6.481487	-4.089677	-10.070227	1.367776	2.615586	-8.545962	-3.517140	-14.673049	-0.765244	-6.093909	1.828991
84	2	32	0.475732	-0.706739	-0.026627	4.695904	-5.848030	-10.702047	1.455609	-5.894663	6.446935	7.995157	6.997908	3.069751	3.625603	5.749987
84	2	68	0.475732	0.698443	0.008302	-6.288771	-5.846415	-10.117623	1.455827	0.025284	0.163876	-4.728563	-10.365502	-1.306772	-6.810404	0.457314
85	6	22	8.716018	6.731646	6.675837	-20.143668	5.843971	7.343993	1.206260	4.537891	-3.110574	-5.302104	-15.901371	4.692697	-3.838889	4.404136
85	6	39	8.716018	0.190065	0.845477	10.867377	-11.665619	-3.579715	-1.406838	-9.474961	6.153234	7.362268	6.477455	7.576193	5.460623	7.658692
85	6	21	8.716018	2.274704	5.040341	0.726253	-7.229334	-2.072698	-1.407981	-4.196230	0.615184	-5.302101	-10.058919	4.734423	-3.756698	4.404136
85	6	14	8.716018	6.731583	6.675837	-5.685232	-0.163225	7.021632	-3.272076	-2.606025	0.495380	-5.302102	-10.209727	4.730280	-3.764644	4.404136
85	6	1	8.716018	6.731646	6.675837	-9.659684	5.843971	7.343993	1.206260	2.364355	3.874884	7.356692	1.688407	7.504267	5.200822	7.612221
85	6	3	8.716018	6.730181	6.675837	-4.175513	5.843972	7.343900	1.206261	-0.596199	5.531444	7.362268	6.100156	7.575359	5.460366	7.658692
86	4	25	6.601005	1.361686	3.100818	5.463073	-3.441126	-2.483799	1.410321	-6.058331	6.473027	4.726291	6.700525	6.116731	6.073067	9.400666
86	4	32	6.601005	7.113769	5.607096	-20.927898	5.297584	6.322344	1.246118	5.952227	-6.044085	-5.739823	-17.799463	-0.494869	-5.428523	5.842049
86	4	5	6.601005	7.113769	5.607096	-7.598140	5.297584	6.322344	1.246118	-0.259185	6.472689	4.726291	6.698886	6.116731	6.073066	9.400666
86	4	38	6.601005	7.113769	5.607096	-4.833084	-0.803718	-2.473777	1.410001	0.186367	-0.027828	-5.739823	-11.326302	-0.494869	-5.428510	5.842051
87	4	66	6.831989	6.644767	6.783091	-12.270578	4.553065	8.099685	0.831089	3.657694	-6.464008	-3.714155	-12.846705	0.211061	-10.549406	1.029356
87	4	30	6.831989	1.937637	0.845329	5.079166	-3.318816	3.157097	-1.239781	-8.297340	3.947235	5.696843	6.784630	6.194199	7.755033	6.551956
87	4	3	6.831989	1.937182	0.845056	9.806781	-4.677565	-3.765030	0.538640	-5.433403	3.947235	5.696843	6.784630	6.194199	7.755033	6.551956
87	4	1	6.831989	2.234793	1.097997	0.321444	-4.388821	-3.469530	0.538641	-0.865988	-2.482121	-3.714155	-9.805466	0.211061	-9.852416	1.029356
88	2	84	6.317503	7.066681	9.370095	-3.410449	-3.906885	-2.437612	-1.196063	-0.918861	0.828946	-2.094095	-12.559431	1.242910	-7.065634	-0.439995
88	2	16	6.317503	1.664937	3.573938	6.811947	-4.834333	-8.907283	-1.198612	-7.474389	7.254290	6.366423	3.098469	7.288764	6.128878	5.996142
89	1	100	9.184843	3.168178	3.129641	8.551347	-10.970571	-3.601439	0.134986	-9.429776	5.547355	7.723330	7.662240	6.510313	6.409483	5.054739
90	3	75	8.239177	4.860205	6.697829	-6.769647	-0.712299	-5.391479	4.449000	-0.507731	-2.002174	-3.008361	-14.942265	-0.489213	-11.114080	-0.046756
90	3	17	8.239177	4.860205	6.697829	-16.209072	4.375269	0.622372	4.182660	4.902665	-8.581496	-3.008361	-20.820078	-0.489213	-11.114139	-0.049059
90	3	8	8.239177	4.860205	6.697829	-20.903946	5.808426	4.248182	2.491829	4.922332	-8.583352	-3.008361	-20.820089	-0.489213	-11.114139	-0.049059
91	3	68	4.274401	5.859435	5.614539	-12.263965	5.912513	-0.562426	1.589635	7.043590	-5.524441	-6.995266	-15.553016	0.565985	-6.609037	1.811405
91	3	30	4.274401	5.859435	5.614539	-16.723030	5.935681	6.018500	-0.930121	6.171051	-5.509098	-6.995275	-15.553006	0.565985	-6.609028	1.811405
91	3	2	4.274401	0.116099	0.174963	7.730897	-2.734412	-8.937646	-0.763632	-2.622429	5.962444	3.904210	4.400328	6.699594	7.554909	6.747190
92	2	82	6.866585	6.730914	6.642503	-21.417094	6.410105	5.634573	1.122075	5.165616	-1.581448	-1.558581	-15.840854	-0.448879	-8.246720	1.771506
92	2	18	6.866585	0.127126	0.542592	7.361596	-1.958318	-5.885117	0.758206	-0.722498	7.601183	6.976389	4.790075	6.139590	3.825518	5.766828
93	1	100	7.190796	3.728113	6.773993	-14.623113	5.292559	-0.439349	3.018224	6.075829	-8.657286	0.142925	-17.925778	0.142800	-14.411313	-1.063738
94	3	23	5.923543	5.796192	6.860116	-1.676048	-3.120732	-4.059568	0.827191	-1.493185	0.699222	-5.612710	-7.309212	2.724070	-8.175315	0.500203
94	3	39	5.923543	1.527906	3.141833	10.566717	-7.155537	-4.852796	0.833777	-8.026293	6.468123	6.654333	7.691860	7.246860	3.653307	6.630898
94	3	38	5.923543	5.844076	6.860596	-8.819357	2.173553	7.597018	0.846912	0.611620	0.582124	-5.612744	-7.603917	2.723868	-8.176063	0.500203
95	2	39	7.648195	0.595377	4.305198	11.241805	-8.649053	-10.240226	-1.465642	-0.396441	6.818619	7.661508	7.856809	7.031013	5.460227	7.812966
95	2	61	7.648195	6.068335	5.252257	-4.138846	-1.247578	1.297972	-1.492827	3.892255	-3.062367	-2.232115	-11.806502	0.406992	-5.655267	2.327261
96	2	60	5.770811	0.742517	5.876984	-4.081450	4.198952	-3.287806	0.717575	8.443848	-6.456188	-6.907131	-13.835268	2.736436	-10.316024	1.817565
96	2	40	5.770811	0.743052	5.876997	-6.774134	6.226948	3.097923	0.153258	8.472662	-6.457453	-6.907131	-13.835268	2.736436	-10.316024	1.817565
97	3	63	5.835360	4.890858	6.284026	-4.727448	-3.105141	-3.323948	0.556881	-0.567983	-0.965777	-4.442615	-10.520784	3.105683	-7.305509	0.119739
97	3	25	5.835360	-0.634557	0.465954	8.502968	-7.277486	-8.475094	0.556881	-4.167841	5.265414	6.239213	6.329944	9.342291	5.673997	6.035323
97	3	12	5.835360	4.893331	6.285126	-12.873604	4.551807	4.579293	1.352442	5.330993	-6.791858	-4.442615	-13.634164	3.105683	-7.305509	0.119739
98	3	80	6.575424	1.810922	6.360650	-13.220191	6.271187	5.256467	1.023475	3.268085	-1.585858	-0.390093	-20.331096	0.160637	-9.110391	1.408558
98	3	17	6.575424	-2.466975	0.380023	5.957433	-5.228150	-9.798148	-0.219655	-4.046407	0.709598	-0.390093	-15.338846	0.160637	-9.110391	1.409024
98	3	3	6.575424	-2.962933	0.379233	10.296472	-5.228256	-10.144386	-0.219669	-7.496516	7.326359	6.178025	1.575481	6.010163	0.980769	4.824067
99	2	50	5.359684	5.376820	8.416602	-9.168953	3.586261	8.122925	0.223392	0.437875	1.241541	-2.393624	-15.466114	-0.361512	-10.885062	0.011300
99	2	50	5.359684	5.020787	8.406426	-2.149806	-2.028961	-0.935721	1.523522	0.949319	0.938763	-2.393624	-17.228572	-0.361512	-10.885062	0.010352
100	1	100	7.785482	-1.337606	-0.307071	1.321077	-7.782559	-10.137949	-1.296420	-2.819610	5.042510	-4.628583	-0.980042	3.273807	-3.339174	2.863241
