59	4	4.119862	0.342314	4.473214	-10.915272	-5.038812	5.403619	-0.760137	4.961868	2.971502	3.766673	-2.507709	3.301335	3.590302	5.121059	-5.880588	6.207214	4.961868	2.890320	-7.514130	4.496032	4.473214	-9.029385	-7.413799	5.404583	-7.032018	4.961868	2.971502	-11.874110	2.649745	2.023776	9.314104	3.737297	-4.997317	2.521947	4.961868	1.390131
61	4	0.628382	-0.616430	3.011937	9.489000	7.992527	-6.811785	5.437352	6.585818	7.685718	9.804919	-5.887126	4.448907	0.472375	7.952403	3.330427	-2.289679	6.585818	7.685742	6.249082	-2.766612	4.471725	-1.873094	-3.681251	3.330427	-2.290203	6.585818	7.685742	-4.271004	-0.479530	3.011936	9.979666	7.991856	-6.811726	5.141483	6.585818	7.685718
63	4	5.929646	-11.672276	2.810310	5.162710	5.562390	1.424726	7.819237	2.889161	3.918016	4.124280	-6.057634	3.480129	-3.625925	-0.566615	5.640126	2.141286	2.889161	3.979734	7.984393	-10.930355	3.290069	2.184232	4.906876	5.640126	2.141286	2.889161	3.973347	5.858036	-11.680486	2.594535	6.006566	5.571857	-4.441317	8.229600	2.889161	3.845462
67	4	-3.646593	7.652087	3.761191	1.840657	-7.847876	-5.194771	5.599320	7.795030	5.744227	-2.043297	7.409640	3.839628	-6.917804	-12.966338	6.088820	-4.502786	7.795030	5.830178	4.741362	1.769957	3.839628	-10.631546	-11.295204	6.088815	-4.447790	7.795030	5.830178	4.866110	-2.373256	2.420115	3.260388	4.547576	-5.195674	7.140122	7.795030	1.883452
69	4	5.834077	0.133099	3.237025	-12.993334	-4.162647	6.383559	-3.612916	5.036252	5.213568	0.075596	5.367488	2.606387	3.466315	-4.319298	-4.568468	4.317320	5.036252	5.176469	9.057719	-3.226748	2.597195	6.238617	6.750614	-4.878910	7.203864	5.036252	5.175808	1.265436	3.993900	3.230902	0.727272	-5.766966	-4.847098	5.172327	5.036252	5.213277
72	4	7.931655	0.978227	3.718740	-5.442305	1.632325	8.182175	-3.582817	4.602975	0.375839	5.432311	-0.199610	1.785444	4.322518	6.606539	-3.071529	7.454153	4.602975	-3.352220	-3.649490	6.630665	3.718740	-7.419956	-5.031843	8.186434	-8.150619	4.602975	0.375839	9.429512	-1.125345	1.962752	2.000736	6.801572	1.863307	6.796254	4.602975	-3.028535
81	4	5.284269	-6.220107	4.258828	-16.076690	-1.296523	6.326741	-3.287128	5.911698	4.349135	5.284269	-6.220107	4.258828	-9.856285	-1.296523	2.476690	5.578752	5.911698	4.349135	-0.781145	-0.354502	4.258828	-9.620997	-1.683505	6.489442	-9.629559	5.911698	4.349135	-2.157260	-5.087079	1.778654	2.730268	7.526515	2.476690	5.557800	5.911698	1.214894
82	4	-8.790844	2.579218	1.593754	8.246377	5.285661	-9.256677	5.874426	6.645686	1.844975	-2.835837	3.051294	3.458248	1.919902	2.741590	2.745318	-4.658547	6.645686	4.990072	-8.876582	3.753975	3.850155	-2.693174	-2.085475	2.745318	-5.313466	6.645686	5.062676	-4.845185	1.605588	2.850235	4.273819	5.704411	2.660954	1.184612	6.645686	4.451385
90	4	-10.307851	7.437776	3.762545	-6.237260	-6.404183	4.270753	-10.106598	6.612635	5.009312	8.352637	-2.197257	3.762545	-5.482675	2.594739	4.265604	-6.173708	6.612635	5.009312	-7.087717	5.057976	3.762133	-1.506333	1.252487	4.270753	-10.105493	6.612635	5.009109	8.356392	-2.198718	3.762545	-5.436756	2.601734	4.108356	-1.207302	6.612635	5.009312
97	4	-2.458848	-2.773467	1.868953	6.037794	8.619111	-3.527955	5.259652	4.985310	1.215034	3.688247	-9.119944	2.454103	3.534255	8.619048	-3.527955	5.259652	4.985310	2.140385	9.732517	-7.961336	5.093807	-3.332421	5.036768	7.967638	-2.536721	4.985310	4.471494	5.796363	-5.565845	5.094724	-5.116034	-1.204074	7.967638	-2.536721	4.985310	4.471702
100	4	-16.276609	5.139942	2.827967	1.940798	-1.676868	-3.394113	2.383300	5.611584	6.607076	-10.045117	4.604115	3.692724	-1.895714	-5.092204	5.918353	-9.108668	5.611584	6.733281	2.159433	-1.201293	3.692724	-1.929931	0.166022	-6.212675	8.230768	5.611584	6.733281	2.124650	-1.176085	3.692724	-7.620112	0.159597	5.918272	-3.440928	5.611584	6.733281
