52	2	5.434427	0.844213	-3.327171	-4.397513	5.498893	7.096675	3.689062	3.125713	5.434427	1.293959	-3.410805	1.230631	-8.714210	7.091663	7.339960	-1.884987
54	2	4.451792	1.239285	-2.911698	-2.591290	6.289162	6.542210	5.292757	-2.026663	4.451792	-0.018909	5.115084	4.690587	-0.505247	3.154156	7.287692	-0.955353
55	2	5.215983	-4.164320	5.010396	2.210554	3.503992	7.886138	0.729749	1.650097	5.215983	-6.585146	7.077594	7.880817	-7.534827	1.815021	6.779933	3.793199
57	2	5.772750	-12.671049	5.556224	7.214904	-12.046862	-1.512267	7.207978	1.591359	5.772750	-8.717032	3.216442	2.812991	2.005771	3.714265	1.935552	4.254461
58	2	6.712298	-1.841134	3.937015	5.917477	-10.850864	0.109466	5.158059	6.354772	6.712298	-1.398700	-1.894610	2.646352	4.776611	1.710728	-0.052841	7.725922
60	2	7.302210	0.992841	-3.046984	-0.346892	6.065291	6.728464	5.500621	2.089804	7.302210	0.820553	2.864540	5.412939	-8.928693	1.197929	9.425346	1.717872
63	2	4.948882	-2.915443	1.778335	2.581272	7.571873	6.493664	1.014350	6.191225	4.948882	-7.916703	8.544944	9.026038	-5.748327	0.809839	7.641134	6.028172
65	2	5.852764	-6.453776	7.633592	8.444956	-17.784254	-0.071485	6.877616	1.257507	5.852764	0.633589	-2.017348	-2.460235	4.854529	5.488624	3.876306	-0.375905
66	2	6.244055	0.412931	0.033659	-1.902999	7.475964	4.188426	-1.430860	3.698851	6.244055	-5.651753	7.060235	5.134106	-9.767946	-0.841251	3.512247	7.192146
67	2	7.446610	1.174521	-4.701408	-6.929951	3.819446	7.120868	1.808089	0.871033	7.446610	-0.618748	5.016971	-0.165577	-7.032147	5.404525	6.645411	0.156604
68	2	5.874310	1.656014	-4.681035	-3.527196	6.627070	5.236102	2.610708	4.532696	5.874310	2.530445	0.483821	2.925188	-3.880084	1.856981	7.064584	0.389196
69	2	6.715884	3.382819	-0.066196	-1.565874	9.221314	4.393216	3.418046	1.913895	6.715884	3.451116	2.165919	4.922025	-7.069366	2.226521	8.312565	0.726402
70	2	3.041885	-11.442116	8.130286	6.996831	-10.880800	0.527692	6.837445	4.096531	3.041885	-1.908735	2.081086	0.421760	6.942954	6.195921	0.735490	1.156912
71	2	7.625340	-0.250132	5.382042	5.560116	-8.609593	3.838760	8.490741	-4.648801	7.625340	1.764868	-3.409686	-1.298622	6.930530	8.170824	1.894727	0.433338
72	2	6.008081	3.183811	-3.103000	-4.350277	5.907563	7.299940	1.874270	-1.871746	6.008081	3.173737	0.252225	1.293154	-5.543059	6.911575	8.261159	-4.225449
75	2	7.335233	-6.594763	7.054782	6.184395	-8.288991	-0.568600	6.108652	5.445398	7.335233	-4.601464	3.331482	-0.284579	3.798765	5.939433	-0.080116	6.828343
76	2	6.904564	0.021717	7.097168	0.810158	-6.661202	7.605138	7.695737	-0.743105	6.904564	-1.623636	8.377054	5.923605	-11.045304	1.063110	7.695752	5.552036
77	2	7.977908	-3.053513	2.527156	-0.489290	2.772743	5.049749	3.080850	4.549833	7.977908	-1.609299	8.595109	5.106475	-5.347902	4.223043	5.767151	-0.174612
84	2	6.670162	-0.480560	-1.578742	-3.037693	7.434649	8.772934	1.714547	4.048002	6.670162	-1.511512	4.792912	3.208462	-10.202313	7.326211	7.167243	1.931244
85	2	8.527888	-4.236577	5.858193	5.816897	-11.212464	1.576776	7.431303	4.422353	8.527888	0.457270	-1.717393	-1.075312	8.549093	7.160233	1.063119	3.473615
86	2	6.111230	2.267755	-2.638889	1.364034	-6.559267	6.782480	7.503094	-2.523673	6.111230	2.134254	-8.772816	-4.819902	3.560836	6.914923	2.426999	2.673263
88	2	4.827271	-2.468713	8.159460	6.908977	-9.780160	0.492090	6.055206	3.893179	4.827271	-3.262513	3.830297	5.470996	1.630097	0.519525	1.998412	6.299619
89	2	3.194374	-5.186791	7.371067	8.518170	-14.243551	-0.389928	8.812072	4.165321	3.194374	-2.640577	0.614784	2.151456	4.996430	1.876985	2.710258	9.045182
91	2	7.403244	0.962678	-6.058261	-3.358052	4.806610	8.185902	2.020069	2.411748	7.403244	1.150537	-1.826508	2.368694	-8.406456	8.165663	8.525448	-1.484752
95	2	6.019021	0.572874	0.354158	-7.847082	7.491401	6.876172	0.399498	2.159485	6.019021	-3.958139	7.265143	3.536783	-8.076860	5.549357	6.154238	-4.072831
96	2	6.616554	-6.129693	4.604651	-0.162281	1.782232	6.847439	0.087346	5.062744	6.616554	-6.975967	6.219522	5.721292	-8.685296	1.557268	5.188187	8.012785
97	2	5.844187	2.812826	2.265016	1.208840	-3.891907	5.716355	8.935113	-4.281296	5.844187	3.616779	-2.036404	-5.305626	3.883626	6.660755	4.974609	-1.200897
98	2	6.729300	1.427256	3.189501	1.346428	-4.494552	5.267138	7.512199	-1.362640	6.729300	4.438681	-2.807635	-5.504180	4.683626	5.326022	3.467382	3.680369
100	2	7.257302	-1.061292	-4.290460	0.979615	5.661045	2.809037	-0.964814	7.570965	7.257302	-4.781784	5.974328	6.554162	-15.307380	-0.714714	5.143260	6.778011
