,sufu,cd44,stat,liv1,ecal,emt,dsh,ilk,mir141,ecadherin,hey1,mir190,mir9,src,csl,tgf,smo,wnt,tgfbeta,erk,sosgrb2,notch,gsk3,esrp1,destcompl,klf4,vim,mir200a,cldn7,ovol2,akt,pi3k,jagged,foxc2,mir200b,grhl2,mir34a,gsc,mir200,cfos,vime,tgfr,mir200c,ras,mir1199,mir101,axin2,notchic,snail1,twist2,twist1,cateninmemb,mir205,csn,fus,mir34,pak1,zeb1,mir340,ha,delta,snai2,gli,ikk,cmet,mir30c,extgfb,loxl23,cd24,cateninnuc,tgfb,trcp,rkip,shh,has2,np63,tcflef,patched,smad,jak,cdc42,zeb2,raf,frizzled,mek,klf8,nfb,cd44s,snai1,tcf3,egr1,mir129,cdh1
cldn7,0.15400923421427032,0.11949077751741313,0.004474638388513098,0.007433748112243952,0.264455849659722,-0.385242259653429,-0.36062968116560523,-0.22783078984376803,0.12376192237429524,2.275878512431154,0.028999370205246643,0.12376192237429524,0.0,-0.01913073772868554,-0.10533390600609381,-0.13279782694969963,-0.16046763322552468,-0.39582867655968546,42.89896370218429,-0.1331252281842828,0.8600714068317691,-0.1033047968854819,0.15233133909561575,0.12376192237429524,-0.12218989559447653,0.3577734744293085,-0.3250203136334543,-1.035852574406023,0.12376192237429524,-10.686098676662565,-0.16740619215317187,-0.07336736148930971,0.017279101205973812,-0.0952266776100919,0.8756296620044123,0.2449500231506434,0.3264082002547074,41.88006662260612,0.1810002846161575,-0.12548645742122497,-0.039243574584170125,-0.11605037670464448,-1.035852574406023,-0.08409438645205414,0.12376192237429524,-0.2619254825569295,-0.22779075447810845,-0.10189702657690768,-0.4609046576306798,-0.34907470319701644,0.04407053917571341,0.008729454906094647,0.0,-0.13951500727544455,-0.15741405651423798,0.264455849659722,-0.09147752972255939,-0.1582747133709816,0.12376192237429524,-0.09948658201023367,-0.07336736148930971,-0.36959579975316464,-0.4189330709093655,-0.15849217906470808,0.13669561952729908,0.0,0.0,0.0,0.22078741637806215,0.08401240190075308,-0.050258508381795255,0.13620151663063737,2.4553138540592374,-0.28189165350487405,-0.12376192237429524,0.0,0.11070135597428812,0.27060468823000444,-0.23701226504462974,0.0,-0.10700990178538382,-0.5230319538593992,-0.07336736148930971,-0.37952624572586696,-0.15451275769578846,0.3055401520075328,-0.14698855730722957,-0.09948658201023367,-0.09973721725267569,0.06846346586003786,-0.11872708641123124,0.5159608457562239,2.381087246052978
ovol2,0.03098111069629018,-0.12487726374670975,-0.08839429077902426,-0.08404566177107504,-0.6673637375603607,-0.42208356437660544,-0.945738234519617,-0.7374202154865942,0.37337174775162446,0.6516585919904317,-0.1466300590409307,0.37337174775162446,0.0,-0.09704870756719679,0.039806066984660084,-0.19494828655503613,-0.043109288811922795,-0.9917649099529068,-0.31944785636198514,-1.513848558673578,-0.10604286618925055,0.014461177790667296,-0.19993414978877047,0.37337174775162446,-0.16253766648892437,0.11678704313921552,-0.2337333097557814,0.041048908594438695,0.37337174775162446,-1.0253559847748503,0.13927572424242834,-0.2525225676522671,-0.21705039311370838,0.4862801583812011,0.4721481492016442,0.2807996937378041,0.2635979454442544,-0.22264863950467323,0.299737999192285,-1.4775314434036524,-0.4611212631020718,-0.16608541855137288,0.041048908594438695,-0.27688666166210124,0.37337174775162446,0.4630405145939176,0.25840359373318583,0.028798418580710826,-0.16334028512294152,-0.0844543523775232,-0.23165117638415297,0.25618745366584345,-0.05672480064115664,0.1178137948690616,-0.04026766264293083,-0.6673637375603607,-0.1319047015606538,-0.5035723782874774,0.37337174775162446,-0.3212376105004102,-0.2525225676522671,-0.6046220930239706,-1.049208440171452,0.10955465915710107,-0.10869584924267475,0.0,0.0,0.0,0.2529723965211597,-0.17988575399276618,-0.23346068876893247,-0.12113305962523721,0.12742720318300144,-0.0814575944989387,-0.37337174775162446,-0.13220989333212313,-0.14732832557822848,0.056744956726400515,-0.8015494106759805,0.0,-0.14692349339506172,-0.19221556953024452,-0.2525225676522671,-0.9667160821178096,-1.558727912867617,-0.4028331540633297,0.11595902241059049,-0.3212376105004102,-0.2799552814937286,-0.17878376292239007,-1.44543358085349,-0.5420201243948201,1.9801664693685703
akt,-0.288383352727567,0.635888286905018,0.5857851066660775,0.6052663728067468,-0.21983303030007223,0.035204257813566155,-0.05413150972289923,0.5234299919410347,-0.48906636751608107,-0.2934062766517031,0.21967726290153983,-0.48906636751608107,0.0,0.5942697074285249,-0.059052659821804084,0.2922963979455083,0.30158269815286026,-0.034337220865293935,4.348970063159609,0.26912061065047166,0.20528646761689323,-0.026739249623970087,-0.14338249921111473,-0.48906636751608107,0.004318846225730505,-0.19668609221036706,-0.13573370001211227,-1.7345661130092247,-0.48906636751608107,-0.14927949656381045,-0.4020221355041118,-0.04005424251798836,-0.279049502372595,0.0319802575649773,-0.25799750389033743,-0.47437978104128403,-0.17115230832475653,4.205515808099206,-0.23535369884457005,0.25908557732733173,0.1930037568650523,0.25836641463079746,-1.7345661130092247,-0.0063903065475345135,-0.48906636751608107,-0.08215546738367831,-1.303740724038611,-0.047300579966039376,-0.27479320298199633,0.24953151959101083,0.10609044971665249,-2.012421052980118,0.0,-0.3336809275640088,0.29705997168375853,-0.21983303030007223,0.22423954190000983,0.5143262264111824,-0.48906636751608107,0.4124021866355729,-0.04005424251798836,-0.08054871880182558,-0.01497667605441797,-0.21163966708094448,0.607271354395615,0.0,0.0,0.0,-0.4409927614099065,0.7171434205592877,0.9343586921711694,0.3507604061995586,0.09482646478254751,0.31593385913265826,0.48906636751608107,0.0,0.6704220958473814,-0.3099813911301801,0.5314365444650181,0.0,0.2417892243880323,0.9999755035227857,-0.04005424251798836,-0.04814376574879556,0.2806481983390873,0.055644851447785235,-0.30387207610573974,0.4124021866355729,0.11965811247402929,0.09074490797415802,0.24273076769177704,0.19692098336680763,0.11099872530301344
pi3k,-0.2852291628476274,0.607271354395615,0.6052663728067468,0.5911275785890845,-0.1970418932012633,0.01140252214484598,-0.06432488640056219,0.5115006624500045,-0.4124021866355729,-0.254609219304111,0.21193432512321622,-0.4124021866355729,0.0,0.5857851066660775,-0.06320206200318391,0.25836641463079746,0.29705997168375853,-0.04814376574879556,4.205515808099206,0.25908557732733173,0.19136622296748307,-0.047300579966039376,-0.053345507763383156,-0.4124021866355729,0.0358626373798036,-0.1759166130049372,-0.1670643242163666,-1.6905285038032372,-0.4124021866355729,-0.13115134294491873,-0.21163966708094448,-0.060454575546873154,-0.2785889021355834,0.0073216554074825285,-0.2314822617035446,-0.4409927614099065,-0.13946029554577571,4.078378762179754,-0.20447227607199592,0.24273076769177704,0.1525378225589974,0.2417892243880323,-1.6905285038032372,-0.04005424251798836,-0.4124021866355729,-0.055644851447785235,-1.2953936212530626,-0.059052659821804084,-0.2816802633436545,0.22787802754264183,0.09074490797415802,-1.9634427747711507,0.0,-0.3507604061995586,0.288383352727567,-0.1970418932012633,0.21684134504747477,0.48906636751608107,-0.4124021866355729,0.3886520133011044,-0.060454575546873154,-0.107610349442243,-0.034337220865293935,-0.30387207610573974,0.5942697074285249,0.0,0.0,0.0,-0.4142458142111061,0.6704220958473814,0.894257354244857,0.3475055285879186,0.10588188664927849,0.3099813911301801,0.4124021866355729,0.0,0.635888286905018,-0.30158269815286026,0.5234299919410347,0.0,0.22423954190000983,0.9414608721348166,-0.060454575546873154,-0.05413150972289923,0.26912061065047166,0.033373341248948384,-0.3336809275640088,0.3886520133011044,0.13789095523454517,0.07624116032782657,0.2315997405118043,0.21319587008865207,0.139312868979101
jagged,0.059801434828683435,0.14764659958397833,0.125390156278469,0.11886815509444329,-0.0617935716146698,0.8189571657519488,-0.04273342805395801,0.16880598775711866,-0.4111408732312709,0.45164599410533984,0.33569542546066206,-0.4111408732312709,0.0,0.13274354980663336,-0.6070467521578439,0.12004306628446856,-0.06494629217248168,-0.03845150980720325,0.9673199536549961,0.2747875718105911,-0.31692977876513534,-0.49512365569159345,-0.1385486121923196,-0.4111408732312709,-11.674999025097748,0.4548532223792497,1.9296018581289753,-1.0929981550375458,-0.4111408732312709,2.9309239693856473,-1.1277004686735688,0.19694263121852837,-0.16846040416574268,0.3022681756367154,0.13090308039729084,0.034924589929663095,0.047728927233533044,0.9521486464164342,-0.13289207478102472,0.2640791106715364,0.0468934230498309,0.10721653161694024,-1.0929981550375458,0.207377093473532,-0.4111408732312709,-0.18572063232916064,0.0897877642310306,-0.5823292023540048,0.3266456275129826,0.46502098435362016,-0.4039555618835158,-0.36439394956332066,0.0,-1.0675139094073818,-0.05961002064184861,-0.0617935716146698,0.09234906421192776,0.4259976400827921,-0.4111408732312709,0.393331814676582,0.19694263121852837,0.0522242271216994,-0.030688954171043288,-1.1041935010944337,0.14044101847416757,0.0,0.0,0.0,0.04581814704899233,0.17414903589793507,-0.13757008253322955,1.0482631809239709,-0.15195681035433214,-0.06197759667215185,0.4111408732312709,0.0,0.16047579356006397,0.06167900280776914,0.17739902564745555,0.0,0.10074976486124798,-2.9421443602692574,0.19694263121852837,-0.0366694215652243,0.28679675100547264,0.17372593513166157,-1.0837567655624878,0.393331814676582,-0.01460252088006688,-0.42249119562742293,0.25992736855344084,0.0057865911463147405,-0.4503065921250619
foxc2,-0.47661830465096033,0.28928906449969566,0.20762660778241687,0.19034918290791283,-1.1779729822706533,0.28039921925607786,-0.029301674000397675,0.2761478787647144,-0.2358926735103138,-0.6617864946348232,0.34307344093731434,-0.2358926735103138,0.0,0.23535387571354233,0.1022739203721715,0.22412935037256085,0.5256197693321579,0.010220871086881087,0.35066834419431475,0.10917275313021836,0.09210964174079819,0.144119268007933,-0.19961147946361563,-0.2358926735103138,0.4130373519801806,0.8516080773871444,0.0730085443386621,-0.579944527289699,-0.2358926735103138,0.12537778538081631,0.051104146413251686,0.42951351323064857,0.02949115319014162,0.3584549369535933,-0.4495764005691256,0.7805443172232421,-0.21992197098761337,0.29644202725613145,-1.656662280735398,0.09006233379247827,0.43050421314564935,0.18748105660705686,-0.579944527289699,0.46696114623426827,-0.2358926735103138,-0.5506653388652443,0.135827992757222,0.12442227675012227,2.2387343244277713,0.3420670095910114,3.5814601823574646,-1.2705817200457572,0.0,0.0003525381488999974,0.5008938238960459,-1.1779729822706533,0.16000738014178031,0.4084687240577871,-0.2358926735103138,0.15601241834910556,0.42951351323064857,0.6558692745279092,0.036337827826483024,0.03194582050432884,0.2565764978708925,0.0,0.0,0.0,0.835372367618649,0.4347649717534544,0.29835548946529683,0.009181262701637011,-0.09980476238976098,0.6000828396491109,0.2358926735103138,0.0,0.34049492788512176,-0.5538803160483732,0.33349665449660676,0.0,0.17342922133675925,0.3529544589644825,0.42951351323064857,-0.013444910447448588,0.12211947834888856,0.5179618499277926,0.01155468854711542,0.15601241834910556,-0.28869873724281453,3.4720424160230423,0.08286726634141817,-0.19556880494177825,-0.41850664211592264
mir200b,0.017566309306738304,-0.2366442937408224,-0.17808501784290504,-0.16122741091651083,1.6066388013833648,-0.36680494993663143,0.007907821488644601,0.08690594958347661,0.377113080328252,0.5307560620581329,-0.23301532539329986,0.377113080328252,0.0,-0.19529910981362097,-1.7986463303815545,-0.28770693190962776,-0.014721184700454823,-0.01695455677458593,-0.6812495444097558,-0.2091183255736583,-0.31799466514606173,-1.8789056308122059,4.531628609908721,0.377113080328252,-0.22651732367663363,0.4101024749969898,-0.37648812044718044,0.3839150924447311,0.377113080328252,0.40574569509557706,0.16913953634494874,-0.1508494036133188,-2.563611717111718,-0.27363702907753995,0.47256314619688317,0.012292968102470641,0.48454685221259336,-0.5362964986299651,0.2059420440873182,-0.18780211937895014,-0.3337279375671921,-0.2499211107121418,0.3839150924447311,-0.16739005498829168,0.377113080328252,-1.2282300830188322,-0.02608885599295679,-1.845359753320961,-0.2405535101160056,-0.3374941369586514,-0.11686824871586557,0.4097266156465557,0.0,0.28668790083125606,-0.016777665875200957,1.6066388013833648,-0.19663136019451263,-0.5483260106451192,0.377113080328252,-0.2888619808176318,-0.1508494036133188,-0.13622172194341778,-0.04149244643632635,0.1669674818822322,-0.21242335140760643,0.0,0.0,0.0,-0.06455310777564087,-0.3851186797415231,-0.23798320537134454,-0.28441099093515027,0.4827118998396333,-0.020552245740292296,-0.377113080328252,0.0,-0.3395005092303802,0.01834318563498204,0.08437268251541694,0.0,-0.2218968343942816,-0.47900592439689293,-0.1508494036133188,-0.00281530009129372,-0.22991155735671637,1.2442888046162766,0.16150560204809547,-0.2888619808176318,-0.178648914785661,-0.0823303345308723,-0.17312343421878076,-1.1589985324327545,0.33779698561532556
grhl2,0.028752161493282878,-0.2904309687265086,-0.2317748236921677,-0.2192828698771389,1.241549181282965,-0.26572227126081105,0.047598375390901095,-0.08562683961165209,0.31183103418665997,-0.011871529080354968,-0.7374453425360877,0.31183103418665997,0.0,-0.25134609012542186,-0.20168222708501635,-0.11663862030324908,-0.062453563505752686,0.05971595341516449,1.4587767052833513,-1.8692951127979212,-1.246502802872754,-0.23463627486085822,-0.06103103531694312,0.31183103418665997,-0.2716922408512946,0.3890428014212279,1.185436809667992,-0.5543598300843209,0.31183103418665997,0.11555141221549287,-0.13400125844841107,-0.1306960072231871,-0.11516273348269294,-0.054266708975363044,0.17345505895016847,0.2990779635626166,0.18850188341927482,1.4676228622941228,0.05227007573050711,-1.8276971099899084,-0.031709462246875236,-0.09550668397299765,-0.5543598300843209,-0.15318733782167016,0.31183103418665997,-0.13324400672725364,-0.026055255877720594,-0.21716959471926314,-0.27170743576631734,-0.8511583187635388,-0.342774398515713,0.6820673805632315,0.07810707577465296,-0.0864689053227595,-0.04727938928352997,1.241549181282965,-0.06873262250928157,-0.47782677976231236,0.31183103418665997,-0.2376906185573637,-0.1306960072231871,-0.27888231389339063,0.046433441392024086,-0.11407865482797949,-0.26835086065354274,0.0,0.0,0.0,0.4268691468120993,-0.3564263486440432,-0.16051833824705866,0.034296129180698014,-0.9892951103548103,-0.10901598154629658,-0.31183103418665997,0.14772297979656152,-0.31723403823884416,0.0787267296839824,-0.1379734521160972,0.0,-0.08040038693660054,-0.9222515848927894,-0.1306960072231871,0.07073420823183034,-1.9164768202669027,0.1457730666416429,-0.09831592367311875,-0.2376906185573637,-0.452273600563091,-0.30257922209131066,-1.7873402012342363,0.0012456725284654803,0.7393766053055564
mir34a,0.3931547428856041,-0.6278187413982821,-0.5462193947303747,-0.5329546464064868,0.5864269601619532,-0.22085613221280237,0.10492530518265247,-0.27870819522371154,0.9308669646136559,0.3724486131096142,0.24223968939924775,0.9308669646136559,0.0,-0.5712172797528418,-0.09998268441241202,0.017117880947853336,-0.43770037848100846,0.08012275589468347,0.028441518276900505,-0.09402123365190372,-0.6137158777226095,-0.14707455160012917,0.45069896485271077,0.9308669646136559,-0.09944343700544366,0.19193229988720797,-0.1717999782949123,0.4693969337933261,0.9308669646136559,-0.02187305648664926,-0.24413470156492956,0.3796103599213693,0.058040657320163704,-0.34777262747987975,0.5754386197248396,0.657484230946912,0.07463977241373457,0.07866073435819997,0.5027212334154684,-0.07351543836921973,0.38578653352678954,0.07710116496910314,0.4693969337933261,0.36553672808141763,0.9308669646136559,0.42560202615243004,-0.27334410728415015,-0.11923690323098238,-0.3601019339650587,-0.5284929665896807,-0.3074458664352805,0.18746170505855406,0.0,-0.07873102341824471,-0.4123265687631676,0.5864269601619532,0.1286402127514439,-1.1110624613974385,0.9308669646136559,-0.8501680891379964,0.3796103599213693,-0.5557731629776426,0.0640125998333451,-0.22094168794310332,-0.6027561978846444,0.0,0.0,0.0,0.5734199139103235,0.603749387870052,-0.40393198291096755,0.13161082792793893,0.43144594793403396,-0.49511298419757654,-0.9308669646136559,0.0,-0.6637478970968295,0.46178551321495126,-0.32669373709164795,0.0,0.10947738850613102,-0.34019110717580375,0.3796103599213693,0.09323234685609978,-0.13327516557526078,-0.3629580316281238,-0.08974569022047424,-0.8501680891379964,-0.4960411772567515,-0.24716759963183574,-0.05836402525144602,0.32339083329590884,0.8726830101415698
gsc,-0.39164786817390634,0.9385373251655756,0.8477508783422889,0.8372061968526576,-0.9567460813874805,0.710442642278089,-0.21320999311705996,-0.15870126253067804,-0.04835763132202222,-0.9340132823500296,-4.188618417844683,-0.04835763132202222,0.0,0.8732196693365887,0.2219549817231242,-0.2007250311970103,0.4114969653864277,-0.19487583789001772,12.427497214103576,0.6029631067413294,0.09580986789638651,0.2410243213708502,0.13049409940124088,-0.04835763132202222,-64.4567805060905,-0.4415413557166984,0.3228606329470802,-0.8379471950133881,-0.04835763132202222,0.006413321984582262,-0.004458832820230018,0.1433874286578885,0.3116074396664707,0.6354547123054434,-0.876240807972344,-0.23999835510168377,-0.28867475626663663,12.18460754680302,-0.4290554941916788,0.5648011240047189,0.4275805499036742,-0.2500078689155902,-0.8379471950133881,0.1580835147393055,-0.04835763132202222,-0.4020954755959223,0.23643624286722942,0.22896593363897663,0.026057386969238604,0.4279624838821021,1.2391743347286677,-0.42189676478035043,0.0,-0.0149435122029761,0.3995452996417901,-0.9567460813874805,-0.27881058932491576,0.20823438313503692,-0.04835763132202222,-0.027836720441677006,0.1433874286578885,0.03124531267804989,-0.17974576832879843,-0.010537208227766473,0.9049113762656845,0.0,0.0,0.0,-0.16889874567675467,1.0338779064733705,0.06421874544783206,0.019845859559196315,-0.6798926323359665,0.4320941801230013,0.04835763132202222,0.0,0.9817537778135285,-0.4230176147697706,-0.15192150259402293,0.0,-0.2741242039487235,0.40674221420320594,0.1433874286578885,-0.20547363111176178,0.6337841757884367,0.3367396130330293,-0.01259852204407847,-0.027836720441677006,0.30199860937694717,1.0714580502521363,0.5449163155840622,-0.35585003156002165,-0.44284658913707653
mir200,0.22747302292366295,-0.3031414286796669,-0.24127558455498885,-0.22590342672550134,0.4341980462029096,-0.11039153595418524,-0.7514059958894049,-0.040084218880111745,-0.3894712712024528,0.47429010156004164,-0.25185445303095627,-0.3894712712024528,0.0,-0.25985867591796885,-0.1319463308638988,-0.39406011886930337,-0.24527359620626307,-0.8059241156903502,0.7008425481978855,-0.5472090950007756,-1.4126885687128217,-0.14824955935385617,-0.6142139114210716,-0.3894712712024528,-0.24022674975041064,0.4148735190659517,-0.5713718795680011,-0.5477536597803591,-0.3894712712024528,0.39895577391625064,-0.4113576340094297,-0.11356535798179371,0.3206339978818026,0.08803665077873253,1.0131834114460274,0.40926614130635297,0.19680830189092846,0.7264830728345585,0.1759416862017056,-0.526627508302293,1.7368210932709696,-0.37302739125470447,-0.5477536597803591,-0.12644540376770005,-0.3894712712024528,0.9461284452312929,-0.8424580169451901,-0.1393741461796441,-0.2606614263195519,0.20713471082704796,0.026362753611028102,0.259437900942132,0.0,-0.364894873067425,-0.2311122977828681,0.4341980462029096,-0.3382531446179704,0.23113648863180125,-0.3894712712024528,0.45654635049760706,-0.11356535798179371,-0.5156355526218445,-0.8389871276297749,-0.3943497635288604,-0.27840078154777614,0.0,0.0,0.0,0.33484955130155597,-0.3786480809676463,-0.2931884512957165,0.3523316498472165,0.17681864024125396,-0.2684991511799838,0.3894712712024528,0.0,-0.3307191393648973,0.2613506885410801,-0.05238688086664166,0.0,-0.3522177608202825,0.756386003152578,-0.11356535798179371,-0.7777680229871632,-0.5739123460041549,-0.9013723529813604,-0.3802294699897797,0.45654635049760706,0.14583259574895288,0.05678219593937683,-0.504139133398403,0.19492244107573603,0.09380522712393517
cfos,-0.3044240119620104,0.15993996895837304,0.12199519512380966,0.11740466976028155,-0.22207789382888898,0.31884201869100637,0.08758190816316631,-0.2234000017341412,0.5542628953916606,-0.22351915845492357,0.7284917719118317,0.5542628953916606,0.0,0.13867477464625952,-0.28145358196009657,0.5113923922284779,0.3206286846089517,0.1015369244144883,0.5891518905450802,-0.14853684274879234,0.25722813707231396,-0.2895481660706925,0.12503662731626647,0.5542628953916606,-0.10677812123748522,-0.07779191796847156,-0.6009578216869548,-0.19735357429065675,0.5542628953916606,-0.1476607013059529,0.18356900701896592,0.03507575606054323,-0.003001888436467646,-0.12353227259751981,-0.5386589816477076,-0.7440250858817999,0.17738014158461296,0.5647738158379808,0.025705810316189365,-0.15131134050250533,0.2259596975189862,0.4747307193307577,-0.19735357429065675,0.03929530245932716,0.5542628953916606,-0.19797349315092885,0.2112237094903298,-0.28949437568940667,-0.08078140556040896,-0.42118230154678116,0.7326829178277005,-0.056019460730685734,0.0,0.07986493106588512,0.31161696257922317,-0.22207789382888898,0.7587873278641647,-0.5300220255356198,0.5542628953916606,-0.5601746150739901,0.03507575606054323,-2.5080855741441224,0.11247308612931024,0.10341078600730376,0.1455225105174139,0.0,0.0,0.0,-0.7065625102345158,0.20127172420302905,-0.18402924798204964,-0.07565005174400546,0.06888924319182849,0.33741481146704405,-0.5542628953916606,0.0,0.17675187701431713,-0.3298503377239136,-0.22661770557674796,0.0,0.7861582023330743,0.3629071651675129,0.03507575606054323,0.08860991359568603,-0.051948458667783345,0.17002189447184743,0.09672194990735615,-0.5601746150739901,0.022252132891498952,0.6784054710465068,0.03560265846619414,-0.2521024857610103,0.05241436789484189
vime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tgfr,-0.25386295551529,0.2996641299574128,0.2626224534745885,0.2625381381473582,-0.16424445453046133,-1.1908235696792446,-0.04619261974613992,0.09862262173750862,-0.028233915696249286,0.04359131370366703,0.270510235279388,-0.028233915696249286,0.0,0.2751445179935118,0.8444355185766054,0.47127376343195293,0.28035246104168327,-0.03724844249878345,0.03829381962854847,-1.5251766310742618,0.2898038471549181,0.9318400330719414,-0.27575845631001655,-0.028233915696249286,-3.223865391340167,-0.35806209999997785,-0.48361550651490515,-1.3734016137768417,-0.028233915696249286,-0.9176105218556188,-0.24716596296920912,1.6160883210355272,0.31323027118977603,0.5327173533671224,0.2760800053649516,-2.2251254760384778,-0.24374858640631553,0.019117371937103264,-0.5179561737977093,-1.5361244946309571,-0.32113018816553784,0.4328791566083669,-1.3734016137768417,1.701048701923032,-0.028233915696249286,-0.3643563513994462,0.847334502945884,0.877213589004376,0.10886529848613073,3.9064300654859747,-0.35108201444997716,-0.2139762617824091,0.0,0.1564313288330485,0.2651650031312544,-0.16424445453046133,0.4859023012399197,0.06415949333594749,-0.028233915696249286,0.008830702054599434,1.6160883210355272,0.04069529103813884,-0.0214926300039631,0.1940609388172664,0.28481134312401873,0.0,0.0,0.0,-2.1549005469363776,0.3379405473343482,0.2944830760550225,-0.15056088181113844,-0.20924484587352715,0.35403937838598243,0.028233915696249286,0.0,0.3132068680112975,-0.313236561888436,0.20344932609555022,0.0,0.6014160955400202,-0.006276446183258386,1.6160883210355272,-0.05515946614101735,-1.4930585161066736,0.340252818622362,0.17338456704731348,0.008830702054599434,0.6734826201643501,-0.4756979238748822,-1.5444390629904383,0.2995783109672869,0.3370531083273162
mir200c,0.017566309306738304,-0.2366442937408224,-0.17808501784290504,-0.16122741091651083,1.6066388013833648,-0.36680494993663143,0.007907821488644601,0.08690594958347661,0.377113080328252,0.5307560620581329,-0.23301532539329986,0.377113080328252,0.0,-0.19529910981362097,-1.7986463303815545,-0.28770693190962776,-0.014721184700454823,-0.01695455677458593,-0.6812495444097558,-0.2091183255736583,-0.31799466514606173,-1.8789056308122059,4.531628609908721,0.377113080328252,-0.22651732367663363,0.4101024749969898,-0.37648812044718044,0.3839150924447311,0.377113080328252,0.40574569509557706,0.16913953634494874,-0.1508494036133188,-2.563611717111718,-0.27363702907753995,0.47256314619688317,0.012292968102470641,0.48454685221259336,-0.5362964986299651,0.2059420440873182,-0.18780211937895014,-0.3337279375671921,-0.2499211107121418,0.3839150924447311,-0.16739005498829168,0.377113080328252,-1.2282300830188322,-0.02608885599295679,-1.845359753320961,-0.2405535101160056,-0.3374941369586514,-0.11686824871586557,0.4097266156465557,0.0,0.28668790083125606,-0.016777665875200957,1.6066388013833648,-0.19663136019451263,-0.5483260106451192,0.377113080328252,-0.2888619808176318,-0.1508494036133188,-0.13622172194341778,-0.04149244643632635,0.1669674818822322,-0.21242335140760643,0.0,0.0,0.0,-0.06455310777564087,-0.3851186797415231,-0.23798320537134454,-0.28441099093515027,0.4827118998396333,-0.020552245740292296,-0.377113080328252,0.0,-0.3395005092303802,0.01834318563498204,0.08437268251541694,0.0,-0.2218968343942816,-0.47900592439689293,-0.1508494036133188,-0.00281530009129372,-0.22991155735671637,1.2442888046162766,0.16150560204809547,-0.2888619808176318,-0.178648914785661,-0.0823303345308723,-0.17312343421878076,-1.1589985324327545,0.33779698561532556
ras,-0.08162520346906754,0.3199750155722027,0.2826416575972717,0.2726961671053523,-0.23335677646079953,0.11563664051250855,0.6961309066981767,0.32526575005961894,-1.585662822860762,-0.6437313190832243,-0.4086737487866455,-1.585662822860762,0.0,0.30640055113314774,0.31921139121076475,0.27795116484421223,0.11408269787816526,0.7378166236008696,-0.4340494542724642,-0.18684087713593756,0.4438706635454039,0.5449171281717765,-0.06241865935463538,-1.585662822860762,0.3342165717640132,-0.21559821999916048,0.4670665290905799,-0.2604677303849626,-1.585662822860762,0.0034260833066530262,0.10232133116116823,4.051711714906015,0.1520975848113242,0.016237222847480255,-0.5138620330160502,0.4266271865899308,-0.27522736374139245,-0.4401084238289639,0.2806828443606261,-0.20234862630563039,0.3802171522303764,0.25971911388155094,-0.2604677303849626,3.9523378074119666,-1.585662822860762,-0.15539053839679903,0.41262957721119053,0.3475701054909258,-0.03897933585584524,0.32009713324057804,0.17150461333222147,-0.1735253921968773,0.0,0.047948843381240835,0.08805779344119925,-0.23335677646079953,0.22423489848909406,1.626218875120471,-1.585662822860762,1.5485676253906582,4.051711714906015,0.5283702875651346,0.7625830333953841,0.06436319499420265,0.3204246591950429,0.0,0.0,0.0,0.43582216644065713,0.36790696125903977,0.1290304578798496,-0.038420800062899524,-0.15028842191711342,0.13018310138964556,1.585662822860762,0.0,0.34047198784582744,-0.12007199188138204,0.3438186725279911,0.0,0.23880119465528107,0.04716733720438704,4.051711714906015,0.7169601647369103,-0.15095257817241306,0.1375625375681367,0.04466616564354586,1.5485676253906582,0.0290770610480964,0.15742589721092778,-0.21181081767288104,0.055869002351334116,0.024861349355027637
