,sufu,cd44,stat,liv1,ecal,emt,dsh,ilk,mir141,ecadherin,hey1,mir190,mir9,src,csl,tgf,smo,wnt,tgfbeta,erk,sosgrb2,notch,gsk3,esrp1,destcompl,klf4,vim,mir200a,cldn7,ovol2,akt,pi3k,jagged,foxc2,mir200b,grhl2,mir34a,gsc,mir200,cfos,vime,tgfr,mir200c,ras,mir1199,mir101,axin2,notchic,snail1,twist2,twist1,cateninmemb,mir205,csn,fus,mir34,pak1,zeb1,mir340,ha,delta,snai2,gli,ikk,cmet,mir30c,extgfb,loxl23,cd24,cateninnuc,tgfb,trcp,rkip,shh,has2,np63,tcflef,patched,smad,jak,cdc42,zeb2,raf,frizzled,mek,klf8,nfb,cd44s,snai1,tcf3,egr1,mir129,cdh1
mir200a,0.017241379310344827,-0.42461177279830126,-0.2,-0.1,0.66508486984281,-0.5792897572801932,-0.2,-0.09631994617230268,0.6973197322435739,0.632455488862732,-0.09624917070680054,0.6973197322435739,0.0,-0.28095238095238095,-0.04708333333333333,-0.4019885501322749,-0.06050463779099462,-0.35495238095238096,-0.6843904331251182,-0.2762887706283933,-0.26045779801593755,-0.09517883265581703,0.27296080455122373,0.6973197322435739,-0.4687783535241484,0.7031651096600269,-0.6358055310890783,0.699541547584612,0.6973197322435739,0.4748507735548704,-0.08125555834353526,-0.3173258003766478,-0.11394501042009982,-0.42164737984119904,0.6888636290418846,0.6539507961570623,0.6211835486494917,-0.6138206481119751,0.644424849378601,-0.22592592592592595,-0.6444678315937296,-0.35684352200339353,0.699541547584612,-0.3803939821948296,0.6973197322435739,0.47607873936405154,-0.42998401778889583,-0.07114130434782609,-0.38804687911003083,-0.5614009519832293,-0.4526490191522455,0.5740602773055845,0.0,-0.017241379310344827,-0.040318302387267906,0.66508486984281,-0.25703114090210866,-0.7619414023791362,0.6973197322435739,-0.6290764890003306,-0.3173258003766478,-0.6183705714733547,-0.42374548440065685,-0.06068867275763827,-0.3556998556998557,0.0,0.0,0.0,0.5914394188679518,-0.5485503223278682,-0.5367003226228653,0.0,0.35622059774607795,-0.09937541929678444,-0.6973197322435739,0.0,-0.48869687918127996,0.08088015934871368,-0.11306584310370842,0.0,-0.3098749878514365,-0.7695318615709822,-0.3173258003766478,-0.28095238095238095,-0.3171489856821567,-0.4215618402561234,-0.040318302387267906,-0.6290764890003306,-0.39221762918446706,-0.4025320041539753,-0.18666666666666668,0.3687624754710513,0.6434447772951729
cldn7,0.0,-0.3653846153846154,-0.1,0.0,0.451988352852344,-0.6550822991504468,-0.1,-0.03440982595912173,0.46493144165112277,0.6208748237904032,-0.03440982595912173,0.46493144165112277,0.0,-0.2,-0.014285714285714285,-0.3232781704933604,-0.005263157894736842,-0.2846153846153846,-0.5647035706063186,-0.19215686274509802,-0.18333333333333332,-0.05262206148282098,0.31995430312261997,0.46493144165112277,-0.41643660759343365,0.46486418109080807,-0.6261272250756716,0.464852355561063,0.46493144165112277,0.34713005850868417,-0.023883847549909257,-0.2894736842105263,-0.06946697864205105,-0.33510271742154235,0.660929123104696,0.44577252803766976,0.40204807985278723,-0.4840134346704524,0.42228082742012873,-0.13333333333333333,-0.4422737882836887,-0.2708369408369409,0.464852355561063,-0.35870445344129553,0.46493144165112277,0.587164285761407,-0.36985294117647055,-0.02857142857142857,-0.34252226681729175,-0.6450973905115822,-0.4696903725813236,0.5458937876997699,0.0,0.0,0.0,0.451988352852344,-0.15555555555555556,-0.5409824709349731,0.46493144165112277,-0.3817816091954023,-0.2894736842105263,-0.7201238078232173,-0.3653846153846154,-0.005263157894736842,-0.2846153846153846,0.0,0.0,0.0,0.3695548887221805,-0.5072700142426266,-0.33624205772349025,0.0,0.28018855065879145,-0.04226434771717873,-0.46493144165112277,0.0,-0.43857302118171687,0.0233187134502924,-0.05242474276921927,0.0,-0.21464646464646467,-0.5421333699433692,-0.2894736842105263,-0.2,-0.23865367803172224,-0.5213081036610449,0.0,-0.3817816091954023,-0.3228926236074499,-0.40795487859282387,-0.1,0.40170804528669046,0.7318454006941438
ovol2,0.14833333333333332,-0.3134153041004604,-0.16666666666666666,-0.1,0.3638441311115109,-0.42587545777555674,-0.16666666666666666,-0.19385521241483702,0.42268694993766837,0.4289455994247233,-0.19395220334716567,0.42268694993766837,0.0,-0.22469135802469134,-0.16872710622710624,-0.30521376568830216,-0.17406725870264422,-0.2712955734813658,-0.3672782696111945,-0.24927530260249098,-0.22184779846030556,-0.1984790273167383,0.28033623175305467,0.42268694993766837,-0.34627004176243736,0.32705412645740195,-0.45481546587031013,0.4356112096001937,0.42268694993766837,0.18771515978560668,-0.18621415100693742,-0.27759502601640357,-0.20854345164140575,-0.3068711258601587,0.4439690225848487,0.30752000314156713,0.36309648587064275,-0.32567565194706427,0.38242358806459126,-0.22184794611772837,-0.40596298012684207,-0.27901488708987504,0.4356112096001937,-0.3165517407777798,0.42268694993766837,0.41024989106943216,-0.323840509940997,-0.18441797273764488,-0.2723630075261557,-0.43279233996970257,-0.35499819074269506,0.4035669942099108,-0.028013221696583733,-0.14833333333333332,-0.1615986394557823,0.3638441311115109,-0.22053821625277803,-0.460477897507004,0.42268694993766837,-0.383315444399824,-0.27759502601640357,-0.46765151748680606,-0.3135292063440102,-0.17443197278911565,-0.2711702312641279,0.0,0.0,0.0,0.2714534985369927,-0.38607451199201215,-0.32454551828317824,0.13333333333333333,0.2931161420055597,-0.1964043678006825,-0.42268694993766837,-0.028079648705023875,-0.35084528762599587,0.1856025284121878,-0.20343175809455505,0.0,-0.25112411496181475,-0.36605256649387036,-0.27759502601640357,-0.22469135802469134,-0.27529177881827627,-0.37874087070285434,-0.1615986394557823,-0.383315444399824,-0.31426036969871407,-0.3264674475703474,-0.19024943310657597,0.30087936207605837,0.46627923374107577
akt,0.0,0.3394530450794517,0.2,0.1,-0.3984694048926404,0.39755959854120565,0.2,0.06368619558735839,-0.4142127022881962,-0.4379366942170906,0.06474805010219344,-0.4142127022881962,0.0,0.24545454545454545,0.13,0.3249939797906604,0.04448051948051948,0.294291754756871,0.3434996502018867,0.10555555555555556,0.19419070614648198,0.1720865546965254,-0.1891381766381766,-0.4142127022881962,0.01588450477255491,-0.4048301043490047,0.4422984638204019,-0.4102131373409691,-0.4142127022881962,-0.3248903660887204,0.1251258226867983,0.18076190476190476,0.11601519987840096,0.33039679401808086,-0.40641869834176425,-0.3981478224431776,-0.3650075894148842,0.2908129929267811,-0.40986308192217163,0.05,0.39505460488559374,0.28949637468155986,-0.4102131373409691,0.21945238095238095,-0.4142127022881962,-0.3462537861688468,0.35452210773848203,0.15473118279569892,0.24639228460994128,0.37927222976005004,0.2374526175178234,-0.3891409274487418,0.0,0.16666666666666669,0.025,-0.3984694048926404,0.20952380952380953,0.46344538114172806,-0.4142127022881962,0.36001200217151,0.18076190476190476,0.4411268643075893,0.3394530450794517,0.21084010840108403,0.294291754756871,0.0,0.0,0.0,-0.34840217317945604,0.4307608883888191,0.3825258385982951,-0.2,-0.17888551394536428,0.07239372059779445,0.4142127022881962,0.0,0.3865769388847614,-0.058297849691292314,0.07617844879674307,0.0,0.25396825396825395,0.4549217507010278,0.18076190476190476,0.24545454545454545,0.12777777777777777,0.3013027457771699,0.18888888888888888,0.36001200217151,0.19453312470827905,0.19431950553472652,0.05,-0.3215652229744491,-0.4498053778333816
pi3k,0.0,0.294291754756871,0.1,0.0,-0.3468165123306569,0.34914290390094604,0.1,0.05031410256410257,-0.36001200217151,-0.3903572040996457,0.05140182186234817,-0.36001200217151,0.0,0.2,0.1,0.28949637468155986,0.025,0.24545454545454545,0.2908129929267811,0.05,0.1564857881136951,0.15473118279569892,-0.15740740740740738,-0.36001200217151,-0.02299222753962598,-0.349347442680776,0.3940123830561045,-0.3555066732575383,-0.36001200217151,-0.2879519963074083,0.21084010840108403,0.14076190476190478,0.10001519987840098,0.2928042927847311,-0.3529505473635678,-0.34840217317945604,-0.3166965974577796,0.23239114163694802,-0.3595622473488392,0.05,0.3458257279814401,0.25396825396825395,-0.3555066732575383,0.18076190476190476,-0.36001200217151,-0.3013027457771699,0.3080200501253133,0.13,0.21937748197836235,0.33161880015716194,0.19431950553472652,-0.34016718043203537,0.0,0.2,0.0,-0.3468165123306569,0.17619047619047618,0.4142127022881962,-0.36001200217151,0.3034552845528455,0.14076190476190478,0.3963404261979198,0.294291754756871,0.18888888888888888,0.24545454545454545,0.0,0.0,0.0,-0.2962121212121212,0.3865769388847614,0.3365488271040422,-0.2,-0.14273228170274654,0.058297849691292314,0.36001200217151,0.0,0.3394530450794517,-0.04448051948051948,0.06368619558735839,0.0,0.20952380952380953,0.404866542751083,0.14076190476190478,0.2,0.10555555555555556,0.26131896637733215,0.16666666666666669,0.3034552845528455,0.16923798855213235,0.16141732283464566,0.0,-0.28305891841576825,-0.40058051093704583
jagged,0.0,0.17142857142857143,0.0,0.0,-0.29617918313570485,0.2845212582094711,0.0,0.036923076923076927,-0.300996138996139,-0.3363094777562863,0.13692307692307693,-0.300996138996139,0.0,0.0,0.1,0.2335690235690236,0.0,0.1,0.22867066996349936,0.1,0.13333333333333336,0.13333333333333333,-0.15,-0.300996138996139,0.22888888888888886,-0.28924031007751944,0.34084258543942914,-0.2961107298101121,-0.300996138996139,-0.2451911203009678,0.023076923076923078,0.1,0.05277777777777778,0.23683794466403163,-0.2932350767357941,-0.29293854293854293,-0.28512310621470766,0.1649122807017544,-0.32029686511614225,0.0,0.29568627450980395,0.18727272727272729,-0.2961107298101121,0.15384615384615383,-0.300996138996139,-0.27125763125763125,0.17777777777777776,0.1,0.18922614164615806,0.2687301587301587,0.17507029053420803,-0.2926710036475764,0.0,0.0,0.0,-0.29617918313570485,0.1,0.3588705351314047,-0.300996138996139,0.23899613899613897,0.1,0.3381123825987302,0.17142857142857143,0.0,0.1,0.0,0.0,0.0,-0.23553113553113553,0.27554264342483137,0.28203332199931996,0.0,-0.1451737451737452,0.03949483352468427,0.300996138996139,0.0,0.2262672811059908,-0.023076923076923078,0.05095292766934558,0.0,0.16,0.3476254032452213,0.1,0.0,0.08235294117647059,0.20920634920634917,0.0,0.23899613899613897,0.15932162952064735,0.10909090909090909,0.1,-0.23046055631554946,-0.34634983874027697
foxc2,-0.24117647058823527,0.4875242280820373,0.26,0.2,-0.6726339657723368,0.5972048723387066,0.26,0.34025296722126874,-0.7159499893730532,-0.7754167945085635,0.34061138219308257,-0.7159499893730532,0.0,0.3377777777777778,0.29076464746772596,0.3952124128740758,0.3057955508902257,0.4144444444444445,0.5855548713876159,0.2786363636363636,0.2597008449043751,0.346348887998203,-0.43231217843683967,-0.7159499893730532,0.5068618644775313,-0.5343737424240916,0.6559954611631829,-0.722248146482581,-0.7159499893730532,-0.47369392219656137,0.3313548630516548,0.4229002928032054,0.3604619876392851,0.40954780947475333,-0.7086835148317394,-0.6603711165790943,-0.6488452713323849,0.5114059374879723,-0.6695965066072761,0.2286363636363636,0.6467447543429949,0.34814314111563893,-0.722248146482581,0.49062417340022035,-0.7159499893730532,-0.43287656386460294,0.5026485867074102,0.3193006276166093,0.3768135406866033,0.5815716871156548,0.4013408434320347,-0.7003911067452997,0.0,0.24117647058823527,0.2816020025031289,-0.6726339657723368,0.24206349206349204,0.7836867944919643,-0.7159499893730532,0.6446404975741825,0.4229002928032054,0.536573213266077,0.4877586481747171,0.3078431372549019,0.41424836601307186,0.0,0.0,0.0,-0.5950468971074521,0.618231110412849,0.5367131216921631,-0.2,-0.358483328344947,0.34867884654800724,0.7159499893730532,0.0,0.5551830718141495,-0.32885380331741015,0.3580268297977015,0.0,0.2981111922338498,0.6041752451362278,0.4229002928032054,0.3377777777777778,0.3256872416192542,0.37650819098563365,0.28284313725490196,0.6446404975741825,0.3970235930528604,0.35026048081189975,0.16363636363636364,-0.3792887748626566,-0.6639547399663133
mir200b,0.017241379310344827,-0.42461177279830126,-0.2,-0.1,0.66508486984281,-0.5792897572801932,-0.2,-0.09631994617230268,0.6973197322435739,0.632455488862732,-0.09624917070680054,0.6973197322435739,0.0,-0.28095238095238095,-0.04708333333333333,-0.4019885501322749,-0.06050463779099462,-0.35495238095238096,-0.6843904331251182,-0.2762887706283933,-0.26045779801593755,-0.09517883265581703,0.27296080455122373,0.6973197322435739,-0.4687783535241484,0.7031651096600269,-0.6358055310890783,0.699541547584612,0.6973197322435739,0.4748507735548704,-0.08125555834353526,-0.3173258003766478,-0.11394501042009982,-0.42164737984119904,0.6888636290418846,0.6539507961570623,0.6211835486494917,-0.6138206481119751,0.644424849378601,-0.22592592592592595,-0.6444678315937296,-0.35684352200339353,0.699541547584612,-0.3803939821948296,0.6973197322435739,0.47607873936405154,-0.42998401778889583,-0.07114130434782609,-0.38804687911003083,-0.5614009519832293,-0.4526490191522455,0.5740602773055845,0.0,-0.017241379310344827,-0.040318302387267906,0.66508486984281,-0.25703114090210866,-0.7619414023791362,0.6973197322435739,-0.6290764890003306,-0.3173258003766478,-0.6183705714733547,-0.42374548440065685,-0.06068867275763827,-0.3556998556998557,0.0,0.0,0.0,0.5914394188679518,-0.5485503223278682,-0.5367003226228653,0.0,0.35622059774607795,-0.09937541929678444,-0.6973197322435739,0.0,-0.48869687918127996,0.08088015934871368,-0.11306584310370842,0.0,-0.3098749878514365,-0.7695318615709822,-0.3173258003766478,-0.28095238095238095,-0.3171489856821567,-0.4215618402561234,-0.040318302387267906,-0.6290764890003306,-0.39221762918446706,-0.4025320041539753,-0.18666666666666668,0.3687624754710513,0.6434447772951729
grhl2,0.2391304347826087,-0.36703868247883153,-0.16666666666666666,-0.1,0.5819413526666364,-0.4689130046787485,-0.16666666666666666,-0.3225074151599378,0.6254109145519785,0.5390867159617201,-0.32273046196172805,0.6254109145519785,0.0,-0.241025641025641,-0.2727591036414566,-0.32339802074686586,-0.29012501938173696,-0.3066644075454648,-0.5834793857867961,-0.2363801022107889,-0.21732379490324855,-0.3190399698333547,0.33833634405742175,0.6254109145519785,-0.4058226873751588,0.4440887673604895,-0.5147793966316908,0.6309862810420579,0.6254109145519785,0.4377453977425322,-0.3088932532369785,-0.31387452555146045,-0.33575453629177465,-0.3362453581178869,0.5665223665609984,0.5318843380882944,0.5639229570848912,-0.5245632346369098,0.5827173245055586,-0.19607783520827,-0.5324769555218843,-0.28563517928420323,0.6309862810420579,-0.37014038044745234,0.6254109145519785,0.324197684253711,-0.37389020825721586,-0.2976536184093891,-0.37890263180427397,-0.4002604763078829,-0.39760637714016356,0.49395881192842267,0.02998707701168939,-0.2391304347826087,-0.26833397460561753,0.5819413526666364,-0.2011187932118165,-0.6796123995070391,0.6254109145519785,-0.567883979362189,-0.31387452555146045,-0.3929493002972074,-0.3672821681632254,-0.29035778412942703,-0.30651236668935783,0.0,0.0,0.0,0.5793129874661079,-0.47278724863348903,-0.5396238575853841,0.2,0.30463529160592506,-0.3247774264276173,-0.6254109145519785,0.030100622296220514,-0.4218727373128863,0.30839038411464903,-0.336749625732508,0.0,-0.2449390179309176,-0.4997444509311685,-0.31387452555146045,-0.241025641025641,-0.27379885801394577,-0.27857954751974,-0.26833397460561753,-0.567883979362189,-0.3355202185067576,-0.35597781305077236,-0.14782608695652172,0.3712863577633237,0.5243348559893825
mir34a,0.15416666666666665,-0.39462282708477414,-0.1875,-0.1,0.5730991599878454,-0.5223741276422527,-0.1875,-0.22722363382453628,0.6447728861027017,0.5837579736910966,-0.22731710553945156,0.6447728861027017,0.0,-0.26409574468085106,-0.18632352941176472,-0.4559160489636594,-0.19583012530389574,-0.3317681584739545,-0.5553683807543283,-0.30366572787909174,-0.3032016779200788,-0.2311961790045753,0.3280464470494276,0.6447728861027017,-0.4339509986642839,0.5555824577222179,-0.5713633815145986,0.6488802283565938,0.6447728861027017,0.4713768606292672,-0.21510799427201793,-0.311873144053494,-0.24696779869833532,-0.470926302529106,0.6416732994868724,0.6103951243830417,0.5260527691265022,-0.49210860785391974,0.5583183557162157,-0.26715148003283595,-0.566061490919963,-0.41577558434993706,0.6488802283565938,-0.36987570487295623,0.6447728861027017,0.5274956556238168,-0.4022355716418936,-0.20935643356054867,-0.33582940132495964,-0.70954179976065,-0.4548525478055664,0.5335672442256824,0.0,-0.15416666666666665,-0.17703662182361732,0.5730991599878454,-0.32591572280328795,-0.7029759253076214,0.6447728861027017,-0.5831207527681483,-0.311873144053494,-0.6752805705360678,-0.394621885058251,-0.19655273152205668,-0.33169833647350766,0.0,0.0,0.0,0.5539444168536555,-0.5064656762009035,-0.4981110136154482,0.13333333333333333,0.3764516745061486,-0.23069214224932416,-0.6447728861027017,0.0,-0.4523154325822577,0.2140502658191182,-0.2422114426763211,0.0,-0.3718997528643495,-0.6154256006272274,-0.311873144053494,-0.26409574468085106,-0.3460971199069075,-0.47935556088125253,-0.17738095238095236,-0.5831207527681483,-0.40902657731210834,-0.41141364659255847,-0.21054131054131053,0.46333861823720646,0.5814947406791726
gsc,-0.040372670807453416,0.3885151198475821,0.1875,0.1,-0.6276020477455238,0.537974017655195,0.1875,0.11478121922246527,-0.6615474605315974,-0.5862022012362365,0.11476743090278603,-0.6615474605315974,0.0,0.25858433734939756,0.07388752424046542,0.4214973005589518,0.08275387176021454,0.32467770344276364,0.5656334370886119,0.29172579632272777,0.2634827891523067,0.11994643243698784,-0.28895716106589264,-0.6615474605315974,0.4272294577512229,-0.6633054833018953,0.5894373204392606,-0.6621777677411254,-0.6615474605315974,-0.48015031957383514,0.10276226144126577,0.2976477240599378,0.13573111336048574,0.5394014139224048,-0.6519907372763729,-0.6241850412978258,-0.5638219858690825,0.5008529499532943,-0.591871580614343,0.24863270322963466,0.6117755480488746,0.380037544813207,-0.6621777677411254,0.3554994461848648,-0.6615474605315974,-0.510648313816857,0.39724903789309557,0.09779878143027643,0.4381984932545645,0.5179322751028549,0.5863451607652954,-0.5343949016291217,0.0,0.040372670807453416,0.06254015849218249,-0.6276020477455238,0.2868087007425209,0.7212748839942434,-0.6615474605315974,0.5978584063736732,0.2976477240599378,0.5767508884940991,0.3880308871349304,0.08375805386763321,0.32500409043581735,0.0,0.0,0.0,-0.5658987620909968,0.5033192803598681,0.5176790482728065,-0.014285714285714285,-0.36105202222193816,0.1187573494451247,0.6615474605315974,0.0,0.44781652233501257,-0.10146081399656855,0.13028176155641538,0.0,0.335466058422435,0.7246036989602536,0.2976477240599378,0.25858433734939756,0.3323907579595564,0.4604731079361297,0.0632995000757461,0.5978584063736732,0.39434224506409543,0.5405407884174414,0.20042553191489362,-0.5158011603858818,-0.5985586512817566
mir200,0.023076923076923078,-0.4267371794871795,-0.2,-0.1,0.6480160233621065,-0.5746145161359172,-0.2,-0.10575132625618382,0.6932063403410796,0.633663006183389,-0.10567436170882782,0.6932063403410796,0.0,-0.28125,-0.05392592592592593,-0.3079789199920646,-0.06937656206609275,-0.3559335443037975,-0.5797120895673048,-0.19218335983041865,-0.18815003972307343,-0.10271380670022437,0.26385788075597233,0.6932063403410796,-0.4698937093713035,0.7075725497254165,-0.6305387675051832,0.6984699237070144,0.6932063403410796,0.46833308269708696,-0.09031236974877266,-0.31004464285714284,-0.12174952771375555,-0.3295696176265983,0.6877050965529146,0.647744589643884,0.6158550016111435,-0.5093716665286923,0.6406210197110449,-0.14218335983041866,-0.6291874860974118,-0.2631945796819214,0.6984699237070144,-0.3744432682866961,0.6932063403410796,0.38441183349492114,-0.4314535132819195,-0.07854392253034019,-0.43152110079933237,-0.5586321256866524,-0.44171759140624767,0.5757068968791847,0.0,-0.023076923076923078,-0.04807692307692308,0.6480160233621065,-0.16403846153846152,-0.7573945067992849,0.6932063403410796,-0.6256680882813533,-0.31004464285714284,-0.5161884246006962,-0.4256367172823031,-0.06944137550062146,-0.35689102564102565,0.0,0.0,0.0,0.585880093290433,-0.5507869719484146,-0.6320117916004789,0.0,0.27242376078012775,-0.10867131510774267,-0.6932063403410796,0.0,-0.49101572654718345,0.09008613302318846,-0.12250431430399258,0.0,-0.21667004048582994,-0.7736031173622965,-0.31004464285714284,-0.28125,-0.23330808493252359,-0.33039549585026495,-0.04807692307692308,-0.6256680882813533,-0.30858044306918303,-0.3922820316696531,-0.09803921568627452,0.4202543694797047,0.6381000403874333
cfos,0.0,0.27380952380952384,0.1,0.0,-0.39864950667684695,0.39247284299744506,0.1,0.06473384639726078,-0.41347115636144843,-0.43196420041274025,0.06471763355169853,-0.41347115636144843,0.0,0.16666666666666666,0.02857142857142857,0.3050156442795447,0.03822843822843823,0.22380952380952382,0.3405679943620758,0.14332855093256813,0.18311184939091918,0.0673011919587262,-0.2250553505535055,-0.41347115636144843,0.3143997281738972,-0.40353452276847124,0.4382250314938356,-0.40927965345139794,-0.41347115636144843,-0.3208231734324267,0.05452373525878832,0.2,0.08063010225013541,0.3135419733446894,-0.4030491223907705,-0.3960789347845389,-0.3779005504309724,0.28677253426932503,-0.4190128810338223,0.08235294117647059,0.39430196925351035,0.2683713489775313,-0.40927965345139794,0.2447004608294931,-0.41347115636144843,-0.3548482294408965,0.283524379811805,0.04911937377690802,0.2588107843887958,0.3713930027985928,0.24876600733420803,-0.3903656096471019,0.0,0.0,0.023076923076923078,-0.39864950667684695,0.18727272727272729,0.463573264284331,-0.41347115636144843,0.3587070992289227,0.2,0.4318536584272909,0.27380952380952384,0.03949483352468427,0.22380952380952382,0.0,0.0,0.0,-0.3459216239714904,0.36972582972582974,0.3850530998441021,0.0,-0.20390826013467525,0.0676688068531974,0.41347115636144843,0.0,0.3238095238095238,-0.05318444995864351,0.07756228534625613,0.0,0.23255574614065183,0.454606802355445,0.2,0.16666666666666666,0.1638163558106169,0.3086633361101258,0.023076923076923078,0.3587070992289227,0.22218962753200627,0.20433202730030336,0.2,-0.3086750136457152,-0.4451373614124098
vime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tgfr,-0.13333333333333333,0.28840909090909095,0.1,0.0,-0.4077180524102612,0.40578237436731035,0.1,0.19708578002102123,-0.42224584444067814,-0.4490171306423984,0.20315791191649316,-0.42224584444067814,0.0,0.175,0.2633333333333333,0.3356275521411774,0.17185185185185184,0.23777777777777778,0.3498186547104319,0.33179941002949853,0.16839514658066562,0.3070012932803631,-0.34943539034364896,-0.42224584444067814,0.17604565020189825,-0.4140373540270823,0.45210771179813863,-0.41868896529332317,-0.42224584444067814,-0.3304094143460467,0.2905871368460756,0.3173976608187134,0.21903266830814155,0.34268129952197796,-0.41538709632768855,-0.40561261582226626,-0.4105658117065478,0.2944604545920186,-0.43762838304964136,0.2866666666666667,0.40334571214386994,0.29879390627993974,-0.41868896529332317,0.3650797800240114,-0.42224584444067814,-0.39366004271193267,0.29975221238938055,0.2886080586080586,0.27930249650001915,0.39309545774400806,0.3554449665468384,-0.40929617779968597,0.0,0.23333333333333334,0.15333333333333332,-0.4077180524102612,0.3161904761904762,0.47384764629289267,-0.42224584444067814,0.36614828346506834,0.3173976608187134,0.4537648330682133,0.2911868686868687,0.27603748326639893,0.23500000000000001,0.0,0.0,0.0,-0.35414321706249274,0.38601281688303163,0.39651517151745247,-0.2,-0.32937792203959265,0.20137734212569133,0.42224584444067814,0.0,0.3389245548266167,-0.18674546887312843,0.21015720859244982,0.0,0.36024642024642023,0.46670541933767246,0.3173976608187134,0.17777777777777776,0.36101289317556595,0.34810998090723555,0.2555555555555556,0.36614828346506834,0.3187535926122348,0.3128055273514711,0.26666666666666666,-0.32974689463779266,-0.45928125768700967
mir200c,0.017241379310344827,-0.42461177279830126,-0.2,-0.1,0.66508486984281,-0.5792897572801932,-0.2,-0.09631994617230268,0.6973197322435739,0.632455488862732,-0.09624917070680054,0.6973197322435739,0.0,-0.28095238095238095,-0.04708333333333333,-0.4019885501322749,-0.06050463779099462,-0.35495238095238096,-0.6843904331251182,-0.2762887706283933,-0.26045779801593755,-0.09517883265581703,0.27296080455122373,0.6973197322435739,-0.4687783535241484,0.7031651096600269,-0.6358055310890783,0.699541547584612,0.6973197322435739,0.4748507735548704,-0.08125555834353526,-0.3173258003766478,-0.11394501042009982,-0.42164737984119904,0.6888636290418846,0.6539507961570623,0.6211835486494917,-0.6138206481119751,0.644424849378601,-0.22592592592592595,-0.6444678315937296,-0.35684352200339353,0.699541547584612,-0.3803939821948296,0.6973197322435739,0.47607873936405154,-0.42998401778889583,-0.07114130434782609,-0.38804687911003083,-0.5614009519832293,-0.4526490191522455,0.5740602773055845,0.0,-0.017241379310344827,-0.040318302387267906,0.66508486984281,-0.25703114090210866,-0.7619414023791362,0.6973197322435739,-0.6290764890003306,-0.3173258003766478,-0.6183705714733547,-0.42374548440065685,-0.06068867275763827,-0.3556998556998557,0.0,0.0,0.0,0.5914394188679518,-0.5485503223278682,-0.5367003226228653,0.0,0.35622059774607795,-0.09937541929678444,-0.6973197322435739,0.0,-0.48869687918127996,0.08088015934871368,-0.11306584310370842,0.0,-0.3098749878514365,-0.7695318615709822,-0.3173258003766478,-0.28095238095238095,-0.3171489856821567,-0.4215618402561234,-0.040318302387267906,-0.6290764890003306,-0.39221762918446706,-0.4025320041539753,-0.18666666666666668,0.3687624754710513,0.6434447772951729
ras,-0.1,0.26842105263157895,0.0,0.0,-0.3208317767751947,0.3190657481266618,0.0,0.1267627380339681,-0.32730578948525696,-0.374904210068427,0.1279918864097363,-0.32730578948525696,0.0,0.1,0.2,0.28985057219913984,0.1,0.2,0.3513925146420311,0.2555555555555556,-0.016666666666666673,0.2189189189189189,-0.17583333333333334,-0.32730578948525696,-0.06666999666999666,-0.3220188262734808,0.3766287934011747,-0.32498639245627203,-0.32730578948525696,-0.27573399928314296,0.17575757575757575,0.14666666666666667,0.1774212715389186,0.29111586452762916,-0.4231695053234792,-0.3210125313283208,-0.3391375675270665,0.2834710743801653,-0.35837623772756105,0.23333333333333334,0.32047740215679144,0.24784313725490192,-0.32498639245627203,0.09904761904761905,-0.32730578948525696,-0.3330282227307399,0.275,0.2,0.2297535889777435,0.40738180040505617,0.32206749366413234,-0.31824629445572794,0.0,0.2,0.1,-0.3208317767751947,0.16666666666666666,0.389544794371974,-0.32730578948525696,0.25831702544031315,0.14666666666666667,0.47708405629458256,0.26842105263157895,0.16666666666666669,0.2,0.0,0.0,0.0,-0.2563809523809524,0.3781698819206381,0.3091984491216965,-0.1,-0.3462058371735791,0.13217391304347825,0.32730578948525696,0.0,0.32644574398960363,-0.11333333333333333,0.14078871205994212,0.0,0.20784313725490194,0.38431164395303885,0.14666666666666667,0.1,0.2824786324786325,0.27824561403508774,0.2,0.25831702544031315,0.2817656476845633,0.270140056022409,0.2,-0.2784346846846847,-0.3843652892664402
