35	3	4.829676	2.468956	-4.029160	-3.843440	-5.863750	7.654547	11.317378	-0.237942	0.929166	4.181366	7.286888	1.602494	-1.094136	6.961222	2.763819	6.231653	4.310580	4.546920	6.197821	-1.121540	4.829676	2.216282	-3.381453	-3.446272	-0.740991	7.626381	9.134700	-0.237942	0.930096	4.181552	7.286888	1.624747	-1.094127	6.956753	2.764433	6.226229	4.310580	4.546654	3.905111	5.150629	4.829676	-7.421020	4.345259	6.792588	6.313889	-2.726840	-18.316393	5.288029	6.538731	6.817558	1.102684	5.126843	4.151159	-1.808840	6.133038	-5.711837	1.563843	2.148041	-2.103278	6.598749
37	3	6.787193	-8.599292	6.253031	9.860951	4.838815	-4.412316	-7.217297	2.682722	7.032722	7.356423	0.224632	6.907924	5.315596	-2.156403	7.458941	-1.438427	5.544434	4.898759	3.075069	3.153921	6.787193	-1.513669	1.146069	4.435841	0.053379	0.893973	4.711428	-2.611201	0.660913	4.358244	6.093616	3.228404	0.342851	1.181093	1.744283	0.620853	7.179730	6.417404	3.475345	2.970590	6.787193	-12.584749	6.253927	9.860951	6.185242	-4.412487	-10.705702	2.682722	7.032722	7.356423	0.224632	6.912581	5.315596	-2.163986	7.458941	-1.919175	5.544434	4.898759	0.110054	7.042090
38	3	6.796153	3.447150	2.904409	-0.409912	-1.129567	0.036584	-3.641702	7.099869	3.415260	6.532578	0.542798	6.351778	6.883949	5.830258	2.256250	-0.000511	3.580204	0.790778	1.491410	6.074892	6.796153	-0.996166	6.777744	5.181281	5.407393	-1.736135	-12.730630	7.099869	3.415604	6.532705	0.542753	6.351781	6.977712	3.591720	2.256517	-2.939324	3.580203	0.790745	-5.554841	7.342931	6.796153	5.182162	-3.130444	-6.094665	-3.698542	5.246648	11.163544	1.018569	1.402715	1.834663	6.848919	0.742128	0.525217	7.868003	0.642060	6.044701	6.688837	5.590700	2.101168	5.399163
40	3	6.929702	5.488187	-0.748399	-3.110714	-8.538466	4.304574	11.420737	0.450454	3.531435	2.828969	7.961723	0.837396	-0.878141	9.485526	6.959084	5.725147	7.981147	5.143074	5.919509	-3.491160	6.929702	-4.632573	8.379303	5.403619	8.411457	-4.121173	-20.665397	4.005932	7.631113	6.513689	2.154723	6.653141	5.733064	-3.393777	8.780169	-4.496521	6.231304	1.015591	-1.818889	7.088225	6.929702	4.781914	2.486204	-0.313749	-2.560240	-0.917689	-5.602915	3.965024	7.631113	6.513689	2.154723	6.653129	5.733064	3.223575	8.780169	4.082984	6.231304	1.015591	5.918055	-3.147173
41	3	7.526198	-2.190131	6.729193	4.816974	7.928580	-7.937368	-13.330967	5.541380	4.490137	3.118917	-0.055565	7.181345	6.047286	-2.972100	4.441765	-2.661574	2.132228	3.430923	-3.885383	5.605257	7.526198	5.845877	-3.921999	-2.614647	-9.026365	4.245850	15.522966	-0.858727	-0.677539	-3.484697	6.536182	0.618918	0.541862	6.324151	-0.664577	6.642973	6.021048	5.627884	6.724076	-5.290772	7.526198	1.374668	0.602718	-0.353931	0.334142	3.580578	8.155244	-0.858726	-0.677393	-3.484697	6.525480	0.618918	0.888193	6.295749	-0.664577	4.629331	6.019114	5.627884	0.337532	4.998772
48	3	8.735561	1.056285	3.408646	7.628603	7.134544	-2.529915	-15.095280	7.603013	7.794997	5.348970	1.105670	4.712710	1.768034	-4.203862	8.745149	-3.712837	-0.004507	1.204337	1.132785	8.791550	8.735561	-1.584175	5.775032	9.250632	7.379651	-5.591118	-18.230241	7.603158	7.795026	5.348970	1.105468	4.712718	1.768034	-4.204022	8.745150	-3.712932	-0.004510	1.204337	-4.208766	8.907237	8.735561	1.695000	1.278173	5.864335	3.935269	-1.346685	-8.844367	7.590725	7.792565	5.348970	1.122680	4.712059	1.768034	-4.144773	8.745111	-3.691985	-0.004259	1.204339	6.334214	2.222468
50	3	9.269304	10.706993	-6.069951	-2.070647	-6.179089	6.055510	11.037617	2.313849	0.319523	1.549440	7.158314	-1.375166	-0.476026	7.580209	0.600891	8.232055	6.805318	2.276405	5.865865	-5.950564	9.269304	10.692559	-0.242685	1.850600	-1.002134	-0.297568	-9.038878	6.732859	5.879687	4.709240	0.890716	3.940458	5.750920	6.940310	6.955795	0.489219	1.051741	2.206069	5.865843	-5.950564	9.269304	1.026887	5.930650	6.255372	6.977730	-0.297579	-14.400610	6.732859	5.879687	4.709240	0.833213	3.940458	5.752019	2.181590	6.955795	-2.398724	1.051741	2.206069	-1.554392	4.899067
54	3	6.193415	-1.246084	4.739896	5.817693	1.826347	-0.581863	-11.440991	8.948005	7.413017	7.663747	1.020448	7.376003	7.391817	-5.638245	6.164766	-6.952866	0.184075	-2.011926	5.473877	-0.102606	6.193415	2.796459	-4.427415	-5.927855	-6.881501	7.557411	5.720809	3.806946	4.722748	1.749271	6.466194	0.868574	1.015373	4.666310	3.459212	6.084821	4.403359	4.309506	7.176681	-1.361456	6.193415	-5.114037	6.829290	5.818021	8.019096	-3.186843	-16.415258	8.948005	7.413138	7.663747	1.020448	7.376003	7.391817	-5.638246	6.164767	-6.954014	0.184075	-2.011926	0.035503	6.548873
56	3	6.655305	0.104491	2.792869	-5.659386	-0.189150	4.834153	7.271342	2.165164	1.733324	-1.696767	5.979362	-0.542979	1.704445	7.660583	1.711129	4.693484	5.216261	7.497176	-2.831273	5.355447	6.655305	-4.798097	8.149970	4.004424	6.772231	-0.409479	-17.178755	7.697371	7.475505	2.865010	1.590103	6.032915	7.321870	2.541906	6.154414	-1.668393	4.520723	7.494172	-3.290529	5.948267	6.655305	2.567618	0.963546	-6.393128	-9.476121	5.440443	14.237887	2.158634	1.733307	-1.696767	5.989453	-0.544568	1.704429	7.669763	1.711105	5.029139	5.218980	7.497176	5.876989	-1.027126
58	3	8.180069	-2.770697	8.296760	6.336514	6.911375	-6.874388	-16.389644	7.504612	3.143757	8.932828	1.713781	5.773842	5.022863	2.714195	2.307916	-3.780224	1.785412	4.345732	-0.904265	4.151844	8.180069	8.086660	0.658106	-0.850919	-5.637997	5.492121	13.346804	3.709131	-1.614570	3.411355	7.515020	1.900324	-0.094353	7.421449	0.560877	7.164528	6.382464	7.130494	6.610716	-8.708455	8.180069	-0.076866	6.893825	1.939927	2.665059	-0.584463	3.898929	3.710505	-1.564540	6.797116	7.515011	1.905214	0.361010	6.979571	0.561220	-0.276280	6.382464	5.758482	-0.276408	4.150170
61	3	5.579753	3.060142	-0.021151	-5.360408	-5.186744	8.453995	14.427476	3.264528	1.821871	3.819607	5.886859	3.281652	1.996991	6.802252	6.530479	6.977109	5.967333	5.245748	5.210550	-5.635827	5.579753	-4.701127	6.450783	7.349313	6.470380	-1.378320	-31.236887	7.674185	7.021583	7.322388	0.002115	8.195774	7.985003	-5.694068	7.633597	-1.411826	0.436530	-0.416499	-5.862401	5.691980	5.579753	2.109110	5.758818	1.005367	1.225771	2.167891	-14.545018	7.674133	7.021583	7.322388	0.002115	8.195774	7.984975	0.460200	7.633597	2.800108	0.436530	-0.416499	5.075123	-5.376739
72	3	6.108712	-4.859289	7.100155	2.940921	7.975202	-3.996598	-10.307216	2.097307	9.602598	6.244218	2.664755	7.411589	7.268276	1.583502	5.866669	-7.444670	-5.582086	2.588105	-2.977021	5.452097	6.108712	2.445219	-3.341643	-7.815787	-3.162497	4.880760	10.180782	-2.040929	4.622710	-0.385896	7.746299	3.086087	3.536794	4.154127	4.222909	4.382530	0.086825	4.798496	4.968274	-2.755640	6.108712	-0.163894	7.000653	1.452247	5.045754	-3.875447	-2.543273	2.078698	9.602455	6.244218	2.665479	7.411589	7.268274	2.044018	5.866668	-7.440870	-5.582085	2.588105	4.963103	-1.169937
74	3	6.205854	-7.223717	7.353059	6.029257	1.972932	0.353117	-27.106032	7.197907	4.830166	8.017238	0.792639	7.347022	6.814196	-4.315023	5.996448	-0.926815	1.041404	0.816675	4.896673	3.057543	6.205854	-8.898981	7.353066	6.029257	2.761691	0.257645	-30.241393	7.197907	4.830166	8.017238	0.792639	7.347022	6.814196	-4.315023	5.996448	-3.548347	1.041404	0.816675	0.957758	6.805543	6.205854	1.958408	-0.024114	-3.876256	-1.814145	5.723217	14.550063	0.606527	-1.124099	2.396282	6.978638	4.302547	2.084847	6.441322	0.130849	6.105968	6.597166	6.995797	7.055306	1.977819
76	3	5.538248	3.423945	-3.778661	-3.779046	-4.829154	6.530118	14.338893	0.599306	-0.269342	2.481585	7.401678	2.225157	3.052946	7.165924	-0.062405	1.221759	7.553274	8.064252	6.707639	-1.774344	5.538248	-7.874067	5.097877	5.852717	6.452326	-2.871194	-15.819456	7.117886	4.996422	6.705869	1.673134	6.426568	7.283914	-0.019979	4.956130	-8.893687	1.973640	2.563614	-4.206325	5.912798	5.538248	-0.716038	-1.355394	0.653362	0.106355	1.426594	10.375213	0.599306	-0.269342	2.481691	7.401678	2.225158	3.052955	6.790106	-0.062405	-1.677693	7.553274	8.064250	-1.521115	5.843640
79	3	5.825309	-3.513729	3.655507	-0.975436	3.759404	2.710453	3.805598	0.830981	1.174960	5.050429	5.639554	-0.740685	2.955086	4.386848	0.571543	3.077242	9.021658	5.489829	-6.379951	5.705635	5.825309	-3.857510	8.088114	4.984600	6.631373	-3.097116	-17.191277	7.079787	6.872540	7.773153	0.606638	4.489814	8.216671	2.198093	6.031954	-1.848182	3.150304	3.713846	-6.380037	5.972396	5.825309	3.638151	-2.593080	-5.408483	-11.041122	3.662852	14.345300	0.645077	1.008188	2.554953	5.969218	-0.785419	2.950032	4.472309	0.450745	6.735046	9.136257	6.205972	5.092819	-4.381702
83	3	7.042699	1.552388	-2.585803	-1.448292	-6.640068	5.238093	17.030627	0.036895	0.850992	-0.278652	6.725908	0.623336	-0.551447	9.707602	4.408397	3.379853	4.788437	5.907132	6.611884	-1.701637	7.042699	-1.429661	-1.129757	-1.085096	-0.886537	3.613518	9.522102	0.036895	0.850992	-0.278642	6.725903	0.623337	-0.551447	9.707556	4.408397	2.184092	4.788435	5.907132	-4.740957	7.692006	7.042699	-6.163789	4.649973	5.044235	5.171877	-2.102875	-14.495954	6.401389	7.359796	5.685044	1.346891	7.124223	4.813461	3.365005	6.720189	-9.556824	1.328224	1.887299	-5.179104	7.724901
90	3	2.636126	4.687461	-5.877193	-3.814862	-7.137570	7.809825	4.955422	-3.383848	4.395344	0.115937	5.520587	0.479838	2.436572	7.107790	9.220117	7.476045	4.299317	7.925145	7.898946	-0.866617	2.636126	-9.018902	6.889570	5.942863	6.653744	-3.760974	-28.891014	2.907461	7.542775	6.662736	0.504872	5.449704	7.999505	-0.134074	9.242320	-2.862657	-0.664191	2.465116	-4.218505	6.058631	2.636126	4.681995	0.492666	1.003828	-3.183178	2.354569	-11.830405	2.907461	7.542662	6.662736	0.504872	5.449704	7.999505	4.200445	9.242320	5.413235	-0.664191	2.465116	7.898946	-0.862461
97	3	5.953909	1.379201	3.710578	4.753462	1.762926	3.926903	13.873403	-1.480107	0.476200	1.415343	8.608143	-2.983786	1.815586	-3.210137	0.959162	2.725734	9.443714	6.632063	5.056447	-1.623151	5.953909	0.064915	3.854152	5.292211	3.269692	1.996566	9.857965	-1.480107	0.476202	1.415343	8.608143	-2.781086	1.815586	-4.503301	0.959163	-3.108362	9.443714	6.632063	-0.094847	6.881793	5.953909	-2.917200	8.024489	7.414611	7.183313	-4.796588	-3.908244	3.010950	6.772871	6.444002	2.218128	3.176673	7.374378	-5.201268	6.134659	-3.285098	5.384415	1.884126	-0.114215	6.909501
