"Team strength" NSS Bimodality
0.6818130646688858 6 1.4642392620605682
0.6530229411693956 6 1.508274380225697
0.8349060216563474 16 0.6543224529042893
0.41825135571911815 2 0
0.33138694685917397 8 1.5110278177719547
0.5127981518145526 9 1.0235689903498368
0.37609156572700364 37 0.12069828867899869
0.40268708983494855 2 0
0.5985070922949522 4 2.3231206811734673
0.5647259367466314 4 2.303235981371385
0.13119636494210954 10 1.7013909135869953
0.49602138887653374 16 2.7135755899016822
0.3762760731041885 14 1.079898726400251
0.5944967704888104 12 1.6932469648318136
0.6980457138262042 20 0.31893639333273355
0.4647179196286421 35 0.6012604487671932
0.7094922569219635 12 2.1466897449854776
0.6462349841890692 4 2.31685859036135
0.26849414645437925 4 2.3003071282890466
0.36177591886299215 13 1.5277998232548886
0.2874789772204258 20 2.2759823951707148
0.31892896758460615 6 1.4615607388555298
0.1535920544121334 2 0
0.329435493932972 6 1.5151759259696744
0.45429294828330996 23 0.2330468398903389
0.6634413687875766 4 2.3072324265369537
0.4081357621503352 4 2.833906842398183
0.19238895105767131 10 0.6643181928874975
0.3599099276278638 6 1.4996109740665404
0.33370693544958185 12 2.9325828333877513
0.6910561334786449 2 0
0.4532004184865444 2 0
0.4828882800304315 18 1.5795385299754225
0.3980234249328116 28 0.15000063795849825
0.4164460849903396 6 1.4741917730309908
0.487117634353773 4 2.347540961022002
0.15299514887607354 11 3.1706286618642174
0.6779058899259038 15 0.7742628221701547
0.47640279118505274 15 0.8042237041867083
0.33377268472356286 14 1.385534182408482
0.48307556351000464 8 2.9377406515733155
0.3190772870553652 2 0
0.6544240960609571 10 4.321081459235939
0.39897885570732916 4 2.301408491357555
0.26197740842699424 8 2.4244749323718913
0.3065982644616038 8 2.7658880206971284
0.6122503557762986 7 1.9536483824069442
0.40858545614638536 4 2.323448510221507
0.47556487737812525 12 1.1765466435030312
0.5619886650619402 10 4.330109965043479
0.5633395087318774 14 2.546907550340888
0.4618701383850847 45 0.18679183449990253
0.1599907131608535 24 0.3479422244150364
0.3232471563468471 27 0.3181416838970852
0.6555863642023826 4 2.302556938382502
0.4527681633221263 6 1.4620451989451675
0.5264022348811629 13 1.1891022177422736
0.2725443619941847 82 0.35260619285050815
0.41265368845289746 16 0.8735738109525316
0.28981989476190473 22 0.26749214648092157
0.6278508536781948 11 3.1674626544395643
0.209914520339802 23 1.0555105608305229
0.21463086342068408 10 4.33563506233445
0.6712776203237754 6 1.4859302115496347
0.5777550665240827 8 1.5602268877489893
0.6260961046508915 20 0.9932726372913702
0.7362891753738076 3 0
0.4878700256870215 4 2.307075238196865
0.36607574437335794 4 2.3001678689664278
0.5445682173662957 10 4.314295805315392
0.6594082452605948 6 1.5474801420862003
0.7106864425703757 4 2.3086053532550035
0.19688070016421355 6 1.461514876526663
0.38602360241803496 13 0.6361459229109552
0.5119608268988567 9 1.0521449074336924
0.8899691358024688 8 3.11363920909332
0.5047461122991292 29 0.14267867940686216
0.48061542187388306 8 2.9276499546545116
0.5624516641565078 4 2.3055625718327133
0.7016752332989227 4 2.336371505210647
0.44796807702555325 6 1.4619787450854314
0.41009904511255885 8 3.1853459591279596
0.08559973164482654 34 0.2828760907021255
0.6921107229512917 4 2.301155599115112
0.46897824047825637 18 0.4387895627132493
0.6088611947918073 2 0
0.7803155422039058 10 0.6712285764262833
0.3247770535089745 4 2.318880791071413
0.6008889323161594 7 1.9817686992950747
0.2179364421796058 8 3.0913479934840553
0.359712107596732 10 3.4730893154066687
0.25359962861692276 17 0.8941593149740683
0.6746179947028479 13 3.0272392974875006
0.22671035573292686 14 3.6017315916553168
0.3811434671069174 2 0
0.5064918207412955 12 3.8996134920343617
0.40932005392460946 4 2.304053675065932
0.2194930134454863 6 1.4650430003174775
0.09011157905834664 86 0.23628327421216075
0.2428299546921522 14 1.1017822201287855
0.36332848032328185 4 2.300185035263919
0.4362699846199546 6 1.464577214478936
0.31477350882368854 4 2.3060378661715304
0.359920897049546 4 2.320644101481695
0.5784915683977083 4 2.4041710201566224
0.45385984368909266 0 
0.5264068036988996 6 1.4619624004016525
0.17556888363618112 7 1.9789208679031203
0.1921595789329092 8 2.9273438165509393
0.3294141691678956 27 1.2510288073878733
0.29867773323737984 9 4.189689875921389
0.6519481080523281 10 4.322919036462787
0.3746747453950604 14 1.0596401348269515
0.4485023712950945 6 1.461911039819878
0.6081889430426407 10 0.6165189285759604
0.32747108768285954 2 0
0.48923247732167185 7 0.9983553093440635
0.637277673808542 8 3.0273440168072234
0.219965810182106 8 1.814685033789427
0.6451175144533021 8 2.9864363393875775
0.17764987836791768 26 1.2946388523485808
0.4116808915892665 4 2.6393235051551236
0.6216272109604554 4 2.3048031942082963
0.5068739467905218 8 1.0389412843684784
0.3812839796110295 24 0.5097277815275842
0.3178893701676959 6 1.480793761567082
0.6829431326813806 6 1.4616448497551657
0.4972140016469895 14 1.1628900141433673
0.5501808889475104 6 1.4510878208054807
0.41595802220194156 4 2.3004855894502927
0.6082351510005355 21 0.2800615013982482
0.47298012154491825 6 1.5139097274274504
0.20040112779677707 8 2.944180234445034
0.42832080563239566 22 0.23523289749007145
0.580024268810396 10 4.302861157511066
0.3405808479404113 4 2.3063046013861435
0.45759849151099635 10 4.326101863288042
0.35249593632715864 8 0.7020772503626725
0.28409815367059954 10 3.9805817961562413
0.5835661271750825 4 2.3285341587379245
0.5228815215432165 4 2.3015037371931237
0.596827384638351 6 1.4496363592410664
0.2688898951466469 4 2.3038388720200746
0.4892943444912446 2 0
0.5928742106350091 6 1.4634456058210097
0.5734438791265886 6 1.4501461737685302
0.5154738484523316 6 1.464420550601032
0.29934992277290856 2 0
0.20672236488923268 8 2.089697418290403
0.4395058093472668 22 1.3875124769986182
0.3619921572880577 19 0.5302035685121943
0.3300669342093209 4 2.327734121861656
0.4013496382046787 28 0.8093763053803126
0.5365735208059276 9 4.329295502585844
0.38714945253250016 9 4.178112854289375
0.711932081330897 6 1.4635471948562324
0.16020834339929585 12 1.0823859451326974
0.4373927292832379 8 0.9738054122156027
0.5341614503447099 4 2.301928415897371
0.5865497849246097 38 0.11971284030850657
0.519902009703867 30 1.1265780466082653
0.6364252809630211 2 0
0.35172669378494525 21 2.2738095857619487
0.6223391590560117 2 0
0.22864844553379385 10 4.263904095041157
0.38348526246073006 25 0.2970253794606764
0.35450484936548343 10 1.3432062562373235
0.5940879632134607 2 0
0.4925068014416327 35 0.21046608745161088
0.44587105442450436 4 2.3020408884954406
0.6286805979751712 4 2.3232204725027215
0.2933590606422322 43 0.41436250471262753
0.6968439895769043 6 1.463275389907378
0.37145006062987246 20 2.5279734224016766
0.5170173396671844 6 1.4620324003384324
0.38389781989878424 6 1.4507773242827091
0.7234795212870825 13 1.4710229621643331
0.5786170637369196 4 2.326047443291061
0.5203937710592222 4 2.3214936575460605
0.6409833943935808 10 0.6600238058202388
0.3198067219576449 2 0
0.7087358749993423 10 4.093261869298545
0.6600765461740368 6 1.4730477725378883
0.407668365302581 4 2.314866418488663
0.27879286832458006 2 0
0.47862848455388524 12 4.073984540755173
0.550417128674531 8 0.9919123905642149
0.49374802970224957 4 2.306329671542338
0.31651974100011726 10 1.1836809673814763
0.382987613724607 10 4.305605249804407
0.3852334166271034 18 0.543825017251446
0.28445522792501865 12 1.4472291388289602
0.6941584533376779 6 1.5191834982971073
0.3352352819344397 16 0.7478077404849416
0.42737309099355375 6 1.4833228273671772
0.5417563302406221 13 2.01432198560438
0.4742774329559023 20 3.4213464254592596
0.3706720920473279 10 4.303948222410317
0.5427338480318884 4 2.3060735902876526
0.3579786078209418 18 0.7766751609070899
0.5971005187576499 6 1.469303640179874
0.5639306252985719 33 0.11217071447814722
0.24129633155647517 7 1.996088029046088
0.452811399225133 20 0.5447987930051938
0.4573766633405858 2 0
0.6642399428400301 6 1.4651559639606437
0.5058150311687022 20 0.6683340460920351
0.42028557185491694 4 2.4040262219357857
0.6272532263964268 6 1.523887582315758
0.5436978552899678 8 0.7699811812424624
0.5912981703197314 12 2.1317342473357686
0.6358313972911362 15 0.6819983169834355
0.40675366472485 2 0
0.22164294961491054 20 0.6700980123347655
0.577184579685958 14 1.061059632276751
0.22596193579205837 22 0.26528409175132084
0.3918988749614247 16 1.554291296952263
0.5370965275902986 18 2.5616129770593608
0.5900977849004524 4 2.417513135151405
0.42964344667439097 11 4.021097070549967
0.5937236912052515 4 2.321455508639904
0.5067767890688486 12 2.1851555065229036
0.37793443441796426 4 2.3001326749404547
0.5929183615784648 4 2.300372568510206
0.6142245215822818 2 0
0.509889748617974 4 2.363614755797111
0.29364237695878714 13 1.3875181266367171
0.43867966297838384 25 1.1541891808873346
0.6732805201163933 6 1.4573368788558532
0.42335850821620014 2 0
0.5997800552052179 16 1.6721020818168615
0.5811584834784967 10 4.174902394980127
0.41554895548541887 26 0.17232241012110824
0.4713070698565023 6 1.5290741210322683
0.5948646415736434 33 0.11148000051554269
0.5134700790461248 12 3.3967091731681625
0.6611053158977919 10 4.097171054307626
0.605186356744906 8 2.920552118439121
0.3969954632902075 7 2.0292693414751977
0.5663274488026928 6 1.552450607994974
0.33252785604537105 6 1.4791482975088484
0.6877932452762734 2 0
0.17833593465277675 32 0.28711323418059803
0.35211747952194933 23 0.9492284935525127
0.472994345055705 8 2.941996101845414
0.4046480510547571 6 1.4636837676782943
0.5755103476490262 20 0.32070023343970194
0.28272005241500653 11 3.228400605485662
